遥控器 Pitch 目标角度,当前 Pitch 实际角度,外环角度误差,外环原始输出角速度,斜坡后的最终角速度目标,当前 Pitch 角速度,角速度内环 P 项输出,角速度内环最终输出,电机差动量,油门,D项输出,I项输出
0,-0.04,0.04,0.05,0.05,-0.34,0.16,0.18,0,20.4,0.01,0.01
0,-0.04,0.04,0.06,0.06,-0.31,0.15,0.17,0,20.4,0,0.01
0,-0.04,0.04,0.06,0.06,-0.23,0.13,0.14,0,20.4,0,0.01
0,-0.04,0.04,0.05,0.05,-0.12,0.09,0.09,0,20.4,-0.01,0.01
0,-0.03,0.03,0.05,0.05,-0.06,0.06,0.06,0,22.05,-0.01,0.01
0,-0.03,0.03,0.04,0.04,-0.02,0.03,0.04,0,22.95,-0.01,0.01
0,-0.03,0.03,0.04,0.04,-0.01,0.02,0.03,0,24.9,-0.01,0.01
0,-0.03,0.03,0.04,0.04,-0.04,0.02,0.03,0,26.1,0,0.01
0,-0.03,0.03,0.04,0.04,-0.07,0.04,0.05,0,28.05,0,0.01
0,-0.03,0.02,0.03,0.03,-0.1,0.05,0.06,0,28.5,0,0.01
0,-0.03,0.03,0.05,0.05,-0.15,0.07,0.09,0,28.65,0,0.01
0,-0.03,0.03,0.05,0.05,-0.18,0.08,0.1,0,28.65,0,0.01
0,-0.03,0.03,0.05,0.05,-0.18,0.1,0.11,0,28.65,0,0.01
0,-0.04,0.03,0.05,0.05,-0.12,0.08,0.1,0,28.65,0,0.01
0,-0.04,0.03,0.05,0.05,-0.02,0.05,0.06,0,28.65,0,0.01
0,-0.03,0.03,0.05,0.05,0.05,0.01,0.01,0,28.65,-0.01,0.01
0,-0.03,0.04,0.05,0.05,0.04,0,0.01,0,28.65,-0.01,0.01
0,-0.03,0.02,0.04,0.04,0.03,0,0.01,0,28.65,0,0.01
0,-0.02,0.02,0.03,0.03,-0.03,0.01,0.02,0,28.65,0,0.01
0,-0.02,0.03,0.04,0.04,-0.15,0.05,0.07,0,28.65,0.01,0.01
0,-0.03,0.03,0.04,0.04,-0.26,0.1,0.12,0,28.65,0.01,0.01
0,-0.03,0.03,0.05,0.05,-0.31,0.14,0.17,0,28.65,0.01,0.02
0,-0.03,0.03,0.05,0.05,-0.19,0.13,0.15,0,28.65,0,0.02
0,-0.04,0.04,0.06,0.06,0.03,0.05,0.06,0,28.65,-0.01,0.02
0,-0.03,0.03,0.05,0.05,0.24,-0.03,-0.03,0,28.65,-0.02,0.02
0,-0.03,0.03,0.04,0.04,0.34,-0.11,-0.11,0,28.65,-0.02,0.02
0,-0.03,0.03,0.05,0.05,0.31,-0.12,-0.12,0,28.65,-0.01,0.02
0,-0.04,0.03,0.04,0.04,0.13,-0.07,-0.06,0,28.65,0,0.01
0,-0.04,0.03,0.05,0.05,-0.15,0.02,0.05,0,28.65,0.01,0.01
0,-0.05,0.05,0.08,0.08,-0.38,0.14,0.17,0,28.65,0.02,0.02
0,-0.07,0.06,0.09,0.09,-0.54,0.23,0.27,0,28.65,0.03,0.02
0,-0.07,0.07,0.1,0.1,-0.52,0.26,0.3,0,28.95,0.02,0.02
0,-0.06,0.07,0.11,0.11,-0.27,0.21,0.23,0,30.15,0,0.02
0,-0.06,0.06,0.08,0.08,0.03,0.09,0.09,0,34.5,-0.01,0.02
0,-0.03,0.04,0.06,0.06,0.34,-0.06,-0.06,0,35.85,-0.03,0.02
0,-0.01,0.03,0.04,0.04,0.6,-0.18,-0.19,0,36,-0.03,0.02
0,-0.01,0.01,0.01,0.01,0.63,-0.25,-0.26,0,36,-0.03,0.02
0,-0.01,0,0,0,0.42,-0.22,-0.22,0,36,-0.01,0.02
0,-0.01,0.01,0.02,0.02,0.09,-0.09,-0.07,0,36,0.01,0.02
0,-0.03,0.03,0.04,0.04,-0.32,0.06,0.1,0,36,0.03,0.02
0,-0.05,0.04,0.05,0.05,-0.69,0.24,0.29,0,36,0.04,0.02
0,-0.07,0.06,0.1,0.1,-0.83,0.35,0.41,0,36,0.04,0.02
0,-0.08,0.07,0.11,0.11,-0.71,0.37,0.41,0,36,0.02,0.02
0,-0.07,0.07,0.1,0.1,-0.24,0.24,0.26,0,36,0,0.02
0,-0.05,0.06,0.1,0.1,0.28,0.03,0.02,0,36,-0.03,0.02
0,-0.04,0.04,0.07,0.07,0.73,-0.18,-0.21,0,36,-0.05,0.02
0,-0.02,0.02,0.04,0.04,0.87,-0.33,-0.36,0,36,-0.05,0.02
0,-0.01,0.01,0.01,0.01,0.67,-0.31,-0.32,0,36,-0.02,0.02
0,-0.01,0.02,0.02,0.02,0.33,-0.2,-0.18,0,36,0,0.02
0,-0.03,0.03,0.04,0.04,-0.27,0,0.04,0,36,0.03,0.02
0,-0.06,0.04,0.06,0.06,-0.76,0.24,0.31,0,36,0.05,0.02
0,-0.08,0.06,0.1,0.1,-0.99,0.4,0.46,0,36,0.05,0.02
0,-0.07,0.08,0.12,0.12,-0.87,0.44,0.5,0,36,0.03,0.02
0,-0.07,0.08,0.12,0.12,-0.32,0.3,0.32,0,36,0,0.02
0,-0.06,0.08,0.11,0.11,0.22,0.06,0.05,0,36,-0.03,0.02
0,-0.05,0.04,0.06,0.06,0.76,-0.17,-0.2,0,36,-0.05,0.02
0,-0.02,0.02,0.03,0.03,1.03,-0.37,-0.4,0,36,-0.06,0.02
0,0,0.02,0.03,0.03,0.89,-0.39,-0.4,0,36,-0.03,0.02
0,-0.02,0.02,0.04,0.04,0.42,-0.27,-0.25,0,40.05,0,0.02
0,-0.04,0.03,0.05,0.05,-0.28,-0.01,0.04,0,40.05,0.03,0.02
0,-0.08,0.04,0.06,0.06,-0.85,0.26,0.33,0,42.45,0.06,0.02
0,-0.1,0.08,0.12,0.12,-1.25,0.49,0.57,1,42.45,0.06,0.02
0,-0.11,0.1,0.15,0.15,-1.1,0.56,0.62,1,42.45,0.04,0.02
0,-0.11,0.1,0.15,0.15,-0.68,0.42,0.45,0,42.45,0.01,0.02
0,-0.08,0.11,0.16,0.16,0,0.22,0.22,0,42.45,-0.03,0.02
0,-0.05,0.07,0.1,0.1,0.81,-0.13,-0.16,0,42.45,-0.06,0.02
0,-0.02,0.04,0.05,0.05,1.41,-0.44,-0.49,0,42.45,-0.08,0.02
0,0,0.01,0.02,0.02,1.61,-0.62,-0.67,-1,42.45,-0.07,0.02
0,0,0,0,0,1.29,-0.61,-0.63,-1,42.45,-0.04,0.02
0,0.01,-0.01,-0.01,-0.01,0.39,-0.37,-0.34,0,42.45,0.01,0.02
0,-0.04,0.01,0.02,0.02,-0.86,0.09,0.18,0,42.45,0.07,0.02
0,-0.1,0.06,0.1,0.1,-2.01,0.63,0.76,1,42.45,0.11,0.02
0,-0.13,0.11,0.16,0.16,-2.53,1.01,1.15,2,42.45,0.12,0.02
0,-0.13,0.12,0.19,0.19,-2.01,1.04,1.14,2,42.45,0.07,0.03
0,-0.12,0.12,0.18,0.18,-0.51,0.61,0.62,1,42.45,-0.02,0.03
0,-0.09,0.11,0.17,0.17,1.23,-0.08,-0.16,0,42.45,-0.11,0.03
0,-0.02,0.06,0.09,0.09,2.57,-0.76,-0.88,-1,42.45,-0.15,0.03
0,0.03,-0.01,-0.02,-0.02,3.01,-1.18,-1.3,-2,42.45,-0.14,0.02
0,0.04,-0.04,-0.06,-0.06,2.25,-1.13,-1.19,-2,42.45,-0.08,0.02
0,0.03,-0.03,-0.05,-0.05,0.58,-0.62,-0.57,-1,42.45,0.03,0.02
0,0,-0.01,-0.02,-0.02,-1.26,0.14,0.28,0,43.8,0.12,0.02
0,-0.06,0.02,0.04,0.04,-2.5,0.81,0.99,1,46.5,0.16,0.02
0,-0.14,0.1,0.15,0.15,-2.78,1.17,1.33,2,47.25,0.14,0.02
0,-0.17,0.16,0.24,0.24,-2.16,1.12,1.22,2,50.85,0.07,0.03
0,-0.16,0.16,0.25,0.25,-0.91,0.73,0.75,1,51.15,-0.01,0.03
0,-0.1,0.13,0.2,0.2,0.64,0.14,0.08,0,51.3,-0.09,0.03
0,-0.05,0.08,0.11,0.11,2.21,-0.53,-0.65,-1,51.3,-0.14,0.03
0,0.02,0.01,0.02,0.02,3.37,-1.14,-1.28,-2,51.3,-0.17,0.03
0,0.06,-0.05,-0.07,-0.07,3.78,-1.5,-1.63,-3,51.3,-0.14,0.02
0,0.07,-0.08,-0.12,-0.12,3.17,-1.5,-1.56,-3,51.3,-0.08,0.01
0,0.06,-0.07,-0.1,-0.1,1.15,-0.98,-0.94,-1,51.3,0.03,0.01
0,-0.01,-0.03,-0.04,-0.04,-1.77,0.1,0.27,0,51.3,0.17,0.01
0,-0.11,0.06,0.08,0.08,-4.21,1.29,1.56,3,51.3,0.26,0.01
0,-0.17,0.14,0.21,0.21,-4.85,2.01,2.27,4,51.3,0.25,0.02
0,-0.2,0.2,0.3,0.3,-3.39,1.85,2,3,51.3,0.12,0.03
0,-0.16,0.2,0.3,0.3,-0.81,0.98,0.96,1,51.3,-0.05,0.03
0,-0.08,0.12,0.18,0.18,1.67,-0.13,-0.28,0,51.3,-0.18,0.03
0,-0.01,0.06,0.08,0.08,3.19,-0.99,-1.19,-2,51.3,-0.22,0.03
0,0.1,-0.03,-0.05,-0.05,3.77,-1.45,-1.62,-3,51.3,-0.19,0.02
0,0.21,-0.17,-0.26,-0.26,3.7,-1.61,-1.72,-3,51.3,-0.12,0.02
0,0.21,-0.22,-0.33,-0.33,3.32,-1.56,-1.61,-3,51.3,-0.06,0.01
0,0.21,-0.21,-0.32,-0.32,2.1,-1.27,-1.26,-2,51.3,0,0.01
0,0.12,-0.19,-0.29,-0.29,-0.34,-0.52,-0.41,0,51.3,0.11,0
0,0.01,-0.05,-0.08,-0.08,-3.17,0.69,0.92,1,51.3,0.22,0.01
0,-0.05,0.02,0.03,0.03,-4.81,1.7,1.98,3,51.3,0.27,0.01
0,-0.11,0.09,0.13,0.13,-4.41,2,2.21,4,51.3,0.19,0.02
0,-0.1,0.12,0.18,0.18,-2.51,1.51,1.57,3,51.3,0.04,0.03
0,-0.04,0.08,0.11,0.11,0,0.56,0.49,0,51.3,-0.11,0.03
0,0.05,0.02,0.03,0.03,2.51,-0.5,-0.68,-1,51.3,-0.21,0.03
0,0.21,-0.13,-0.19,-0.19,4.5,-1.51,-1.75,-3,51.3,-0.25,0.02
0,0.32,-0.27,-0.41,-0.41,5.58,-2.23,-2.46,-4,51.3,-0.24,0.01
0,0.36,-0.35,-0.52,-0.52,5.56,-2.5,-2.66,-5,51.3,-0.17,0
0,0.4,-0.41,-0.61,-0.61,4.2,-2.27,-2.34,-4,51.3,-0.06,0
0,0.34,-0.39,-0.59,-0.59,1.43,-1.42,-1.35,-2,51.3,0.08,-0.01
0,0.26,-0.29,-0.44,-0.44,-1.79,-0.09,0.12,0,51.3,0.23,-0.01
0,0.16,-0.21,-0.32,-0.32,-4.31,1.14,1.44,2,51.3,0.3,-0.01
0,0.08,-0.12,-0.18,-0.18,-5.63,1.99,2.28,4,52.65,0.29,0
0,0.02,-0.05,-0.08,-0.08,-5.08,2.22,2.42,4,53.25,0.2,0.01
0,0.06,-0.02,-0.02,-0.02,-2.46,1.59,1.63,3,53.4,0.02,0.01
0,0.15,-0.1,-0.15,-0.15,1.57,0.15,-0.02,0,53.4,-0.18,0.02
0,0.27,-0.19,-0.29,-0.29,5.25,-1.55,-1.87,-3,53.7,-0.34,0.01
0,0.42,-0.34,-0.51,-0.51,7.19,-2.79,-3.15,-6,53.7,-0.36,0
0,0.51,-0.48,-0.73,-0.73,7.33,-3.27,-3.55,-7,53.7,-0.27,-0.01
0,0.6,-0.58,-0.87,-0.87,6.01,-3.08,-3.23,-6,53.7,-0.12,-0.02
0,0.6,-0.59,-0.89,-0.89,3.46,-2.3,-2.3,-4,53.85,0.04,-0.03
0,0.59,-0.61,-0.92,-0.92,0.29,-1.12,-0.97,-1,53.7,0.19,-0.04
0,0.47,-0.51,-0.77,-0.77,-2.54,0.18,0.43,0,53.7,0.29,-0.04
0,0.38,-0.43,-0.64,-0.64,-4.01,1.14,1.4,2,53.7,0.3,-0.04
0,0.25,-0.3,-0.45,-0.45,-4.22,1.5,1.69,3,53.7,0.22,-0.03
0,0.23,-0.24,-0.36,-0.36,-3.79,1.49,1.59,3,53.7,0.12,-0.02
0,0.23,-0.21,-0.32,-0.32,-2.28,1.16,1.17,2,53.7,0.02,-0.02
0,0.35,-0.3,-0.45,-0.45,0.9,0.17,0.03,0,53.7,-0.12,-0.02
0,0.48,-0.41,-0.61,-0.61,4.62,-1.37,-1.68,-3,53.7,-0.28,-0.02
0,0.64,-0.57,-0.85,-0.85,6.92,-2.75,-3.13,-6,53.7,-0.35,-0.03
0,0.75,-0.69,-1.03,-1.03,7.19,-3.33,-3.65,-7,53.7,-0.28,-0.04
0,0.85,-0.81,-1.21,-1.21,5.96,-3.17,-3.36,-6,53.7,-0.13,-0.06
0,0.85,-0.85,-1.27,-1.27,3.63,-2.48,-2.53,-5,53.7,0.02,-0.07
0,0.81,-0.84,-1.26,-1.26,0.46,-1.35,-1.24,-2,53.7,0.18,-0.07
0,0.72,-0.78,-1.17,-1.17,-2.53,-0.02,0.19,0,53.7,0.29,-0.08
0,0.6,-0.66,-1,-1,-4.41,1.06,1.3,2,53.7,0.31,-0.07
0,0.49,-0.55,-0.83,-0.83,-4.95,1.61,1.79,3,53.7,0.25,-0.07
0,0.45,-0.47,-0.71,-0.71,-4.21,1.62,1.7,3,53.7,0.14,-0.06
0,0.46,-0.44,-0.67,-0.67,-2.14,1.07,1.02,2,53.85,0,-0.06
0,0.57,-0.51,-0.76,-0.76,0.89,-0.03,-0.24,0,53.7,-0.15,-0.05
0,0.7,-0.61,-0.92,-0.92,3.9,-1.34,-1.67,-3,53.7,-0.26,-0.06
0,0.88,-0.8,-1.2,-1.2,6.31,-2.56,-2.93,-5,53.7,-0.31,-0.07
0,1,-0.94,-1.41,-1.41,7.72,-3.44,-3.82,-7,53.7,-0.3,-0.08
0,1.1,-1.07,-1.61,-1.61,7.2,-3.74,-4.04,-8,53.7,-0.21,-0.09
0,1.13,-1.12,-1.67,-1.67,4.85,-3.14,-3.28,-6,53.7,-0.03,-0.11
0,1.11,-1.12,-1.68,-1.68,1.93,-2.03,-2.02,-4,53.7,0.14,-0.12
0,1.05,-1.09,-1.64,-1.64,-1.13,-0.83,-0.7,-1,53.7,0.25,-0.12
0,0.92,-0.97,-1.46,-1.46,-4.01,0.48,0.69,1,53.7,0.32,-0.12
0,0.81,-0.84,-1.26,-1.26,-5.41,1.48,1.68,3,53.7,0.32,-0.12
0,0.74,-0.77,-1.16,-1.16,-4.89,1.68,1.78,3,53.7,0.21,-0.11
0,0.72,-0.72,-1.08,-1.08,-2.85,1.18,1.13,2,53.7,0.05,-0.1
0,0.8,-0.74,-1.12,-1.12,0.24,0.11,-0.11,0,53.7,-0.12,-0.1
0,0.92,-0.87,-1.31,-1.31,3.44,-1.29,-1.65,-3,53.7,-0.26,-0.11
0,1.08,-0.99,-1.49,-1.49,5.64,-2.47,-2.89,-5,53.7,-0.31,-0.12
0,1.23,-1.17,-1.76,-1.76,6.96,-3.26,-3.67,-7,53.7,-0.28,-0.13
0,1.35,-1.29,-1.94,-1.94,7.13,-3.67,-4.03,-8,53.7,-0.21,-0.14
0,1.38,-1.37,-2.05,-2.05,5.42,-3.43,-3.67,-7,53.7,-0.08,-0.16
0,1.35,-1.38,-2.07,-2.07,2.4,-2.42,-2.49,-4,53.7,0.09,-0.17
0,1.26,-1.31,-1.96,-1.96,-0.94,-1.09,-1.02,-2,53.7,0.24,-0.17
0,1.14,-1.2,-1.8,-1.8,-4.36,0.35,0.52,1,53.7,0.34,-0.17
0,1,-1.08,-1.62,-1.62,-6.76,1.67,1.88,3,53.7,0.38,-0.17
0,0.91,-0.94,-1.41,-1.41,-6.81,2.27,2.41,4,53.7,0.29,-0.16
0,0.88,-0.9,-1.35,-1.35,-4.66,1.84,1.8,3,53.7,0.11,-0.15
0,0.9,-0.88,-1.32,-1.32,-1.45,0.71,0.47,0,53.7,-0.1,-0.15
0,1.03,-0.97,-1.45,-1.45,1.88,-0.67,-1.06,-2,53.7,-0.25,-0.15
0,1.15,-1.08,-1.62,-1.62,4.86,-2.03,-2.51,-5,53.7,-0.33,-0.15
0,1.32,-1.24,-1.86,-1.86,6.87,-3.15,-3.66,-7,53.7,-0.34,-0.17
0,1.43,-1.37,-2.05,-2.05,7.15,-3.73,-4.18,-8,53.7,-0.27,-0.18
0,1.5,-1.48,-2.22,-2.22,5.68,-3.52,-3.83,-7,53.7,-0.12,-0.19
0,1.53,-1.52,-2.27,-2.27,3.54,-2.77,-2.94,-5,53.7,0.04,-0.21
0,1.45,-1.51,-2.26,-2.26,0.91,-1.83,-1.9,-3,53.7,0.15,-0.21
0,1.35,-1.41,-2.11,-2.11,-2.39,-0.57,-0.52,-1,53.7,0.26,-0.22
0,1.21,-1.29,-1.93,-1.93,-5.4,0.84,0.97,1,53.7,0.35,-0.22
0,1.13,-1.17,-1.75,-1.75,-6.63,1.83,1.95,3,53.7,0.33,-0.21
0,1.08,-1.09,-1.63,-1.63,-5.13,1.84,1.82,3,53.7,0.19,-0.2
0,1.1,-1.07,-1.61,-1.61,-1.74,0.77,0.53,1,53.7,-0.04,-0.2
0,1.17,-1.11,-1.67,-1.67,1.48,-0.66,-1.08,-2,53.7,-0.22,-0.2
0,1.31,-1.24,-1.86,-1.86,4.11,-1.87,-2.37,-4,53.7,-0.29,-0.21
0,1.45,-1.38,-2.06,-2.06,6.48,-2.97,-3.5,-7,53.85,-0.32,-0.22
0,1.59,-1.54,-2.32,-2.32,7.51,-3.83,-4.35,-8,53.7,-0.29,-0.23
0,1.65,-1.62,-2.43,-2.43,6.34,-3.85,-4.26,-8,53.7,-0.17,-0.25
0,1.7,-1.69,-2.53,-2.53,3.83,-3.08,-3.32,-6,53.7,0.01,-0.26
0,1.65,-1.67,-2.5,-2.5,1.06,-1.98,-2.09,-4,53.7,0.16,-0.27
0,1.54,-1.59,-2.39,-2.39,-1.66,-0.82,-0.84,-1,53.7,0.25,-0.27
0,1.42,-1.47,-2.21,-2.21,-3.91,0.27,0.3,0,53.7,0.3,-0.27
0,1.33,-1.38,-2.07,-2.07,-4.95,1.02,1.02,2,53.7,0.27,-0.27
0,1.25,-1.26,-1.89,-1.89,-4.57,1.21,1.12,2,53.7,0.18,-0.27
0,1.26,-1.25,-1.87,-1.87,-2.9,0.81,0.6,1,53.7,0.05,-0.26
0,1.33,-1.28,-1.92,-1.92,0.08,-0.15,-0.51,-1,53.85,-0.11,-0.26
0,1.44,-1.39,-2.09,-2.09,3.52,-1.57,-2.09,-4,53.7,-0.26,-0.27
0,1.61,-1.53,-2.3,-2.3,5.81,-2.87,-3.47,-6,53.7,-0.32,-0.28
0,1.73,-1.67,-2.51,-2.51,6.54,-3.54,-4.1,-8,53.7,-0.27,-0.29
0,1.83,-1.79,-2.69,-2.69,6.2,-3.68,-4.15,-8,53.7,-0.17,-0.3
0,1.86,-1.83,-2.75,-2.75,4.53,-3.32,-3.68,-7,53.7,-0.05,-0.32
0,1.82,-1.84,-2.76,-2.76,1.8,-2.4,-2.63,-5,53.7,0.1,-0.33
0,1.72,-1.78,-2.67,-2.67,-1.34,-1.17,-1.27,-2,53.7,0.23,-0.33
0,1.62,-1.67,-2.51,-2.51,-4.53,0.19,0.17,0,53.85,0.32,-0.34
0,1.48,-1.55,-2.32,-2.32,-6.41,1.37,1.39,2,53.7,0.35,-0.33
0,1.43,-1.45,-2.17,-2.17,-5.73,1.69,1.6,3,53.7,0.24,-0.32
0,1.43,-1.44,-2.16,-2.16,-2.94,0.95,0.66,1,53.7,0.03,-0.32
0,1.51,-1.45,-2.18,-2.18,0.62,-0.41,-0.9,-1,53.7,-0.17,-0.32
0,1.62,-1.58,-2.37,-2.37,3.69,-1.85,-2.47,-4,53.7,-0.29,-0.33
0,1.84,-1.71,-2.57,-2.57,5.99,-3,-3.66,-7,53.7,-0.32,-0.34
0,1.98,-1.91,-2.87,-2.87,7.81,-3.94,-4.6,-9,53.85,-0.31,-0.35
0,2.14,-2.07,-3.1,-3.1,8.27,-4.57,-5.2,-10,53.85,-0.26,-0.37
0,2.18,-2.16,-3.24,-3.24,6.47,-4.33,-4.83,-9,53.7,-0.11,-0.39
0,2.22,-2.21,-3.31,-3.31,4.05,-3.4,-3.74,-7,53.7,0.07,-0.4
0,2.18,-2.24,-3.36,-3.36,1.87,-2.54,-2.78,-5,53.7,0.17,-0.41
0,2.04,-2.13,-3.19,-3.19,-0.81,-1.52,-1.71,-3,53.7,0.23,-0.42
0,1.88,-1.96,-2.95,-2.95,-3.8,-0.25,-0.37,0,53.7,0.31,-0.42
0,1.8,-1.83,-2.75,-2.75,-6.04,0.94,0.86,1,53.7,0.34,-0.42
0,1.71,-1.76,-2.64,-2.64,-6.26,1.52,1.38,2,53.7,0.27,-0.41
0,1.72,-1.7,-2.55,-2.55,-4.29,1.19,0.89,1,53.7,0.11,-0.41
0,1.82,-1.77,-2.65,-2.65,-0.49,-0.03,-0.54,-1,53.7,-0.1,-0.41
0,1.94,-1.86,-2.79,-2.79,3.85,-1.82,-2.54,-5,53.85,-0.31,-0.41
0,2.1,-2.03,-3.04,-3.04,6.54,-3.41,-4.23,-8,53.7,-0.39,-0.42
0,2.26,-2.17,-3.26,-3.26,7.34,-4.14,-4.9,-9,53.85,-0.32,-0.44
0,2.38,-2.36,-3.54,-3.54,7.35,-4.38,-5.05,-10,53.7,-0.21,-0.46
0,2.46,-2.43,-3.65,-3.65,6.13,-4.24,-4.82,-9,53.7,-0.1,-0.47
0,2.48,-2.48,-3.72,-3.72,3.4,-3.44,-3.87,-7,53.7,0.06,-0.49
0,2.43,-2.45,-3.68,-3.68,0.29,-2.22,-2.51,-5,53.7,0.21,-0.5
0,2.31,-2.36,-3.54,-3.54,-2.75,-0.91,-1.11,-2,53.7,0.3,-0.5
0,2.18,-2.24,-3.36,-3.36,-4.81,0.25,0.08,0,53.7,0.33,-0.5
0,2.07,-2.11,-3.17,-3.17,-5.19,0.81,0.57,1,53.85,0.26,-0.5
0,2,-2.02,-3.03,-3.03,-4.36,0.75,0.39,0,53.7,0.14,-0.5
0,2.02,-1.98,-2.98,-2.98,-2.47,0.23,-0.26,0,53.7,0.01,-0.5
0,2.06,-2.04,-3.06,-3.06,0.25,-0.75,-1.38,-2,53.7,-0.13,-0.5
0,2.22,-2.14,-3.21,-3.21,3.28,-1.99,-2.74,-5,53.7,-0.24,-0.51
0,2.33,-2.27,-3.41,-3.41,5.85,-3.24,-4.07,-8,53.7,-0.31,-0.52
0,2.5,-2.44,-3.66,-3.66,6.92,-4.1,-4.93,-9,53.85,-0.29,-0.53
0,2.59,-2.53,-3.79,-3.79,6.43,-4.26,-5,-10,53.7,-0.19,-0.55
0,2.63,-2.62,-3.93,-3.93,4.48,-3.82,-4.43,-8,53.7,-0.04,-0.57
0,2.58,-2.61,-3.91,-3.91,1.58,-2.79,-3.25,-6,53.85,0.12,-0.58
0,2.5,-2.55,-3.83,-3.83,-1.09,-1.6,-1.95,-3,53.7,0.24,-0.59
0,2.39,-2.43,-3.65,-3.65,-3.41,-0.54,-0.85,-1,53.85,0.28,-0.59
0,2.27,-2.32,-3.48,-3.48,-4.92,0.34,0.03,0,53.7,0.28,-0.59
0,2.14,-2.18,-3.28,-3.28,-5.08,0.75,0.38,0,53.7,0.21,-0.59
0,2.12,-2.13,-3.2,-3.2,-3.93,0.6,0.12,0,53.7,0.1,-0.58
0,2.17,-2.15,-3.23,-3.23,-1.42,-0.17,-0.8,-1,53.7,-0.05,-0.58
0,2.25,-2.19,-3.29,-3.29,1.39,-1.32,-2.1,-4,53.7,-0.19,-0.59
0,2.39,-2.34,-3.51,-3.51,4.11,-2.5,-3.36,-6,53.7,-0.27,-0.6
0,2.53,-2.45,-3.68,-3.68,6.15,-3.6,-4.52,-9,53.7,-0.3,-0.61
0,2.61,-2.58,-3.87,-3.87,6.06,-4.11,-4.97,-9,53.7,-0.24,-0.63
0,2.67,-2.65,-3.97,-3.97,4.43,-3.71,-4.43,-8,53.7,-0.08,-0.64
0,2.69,-2.68,-4.03,-4.03,2.78,-3.06,-3.66,-7,53.7,0.05,-0.65
0,2.59,-2.64,-3.96,-3.96,0.39,-2.27,-2.8,-5,53.7,0.14,-0.66
0,2.44,-2.52,-3.78,-3.78,-2.54,-1.08,-1.51,-3,53.7,0.24,-0.67
0,2.29,-2.34,-3.51,-3.51,-5.12,0.15,-0.22,0,53.7,0.3,-0.67
0,2.22,-2.26,-3.4,-3.4,-6.65,1.09,0.73,1,53.7,0.3,-0.67
0,2.15,-2.18,-3.27,-3.27,-5.88,1.32,0.86,1,53.7,0.2,-0.66
0,2.18,-2.15,-3.23,-3.23,-3.21,0.6,-0.05,0,53.7,0.01,-0.66
0,2.25,-2.24,-3.36,-3.36,0.56,-0.78,-1.62,-3,53.7,-0.18,-0.66
0,2.39,-2.29,-3.44,-3.44,3.93,-2.35,-3.34,-6,53.7,-0.32,-0.67
0,2.5,-2.46,-3.69,-3.69,5.57,-3.45,-4.46,-8,53.7,-0.33,-0.68
0,2.67,-2.59,-3.88,-3.88,6.2,-3.93,-4.88,-9,53.7,-0.25,-0.7
0,2.71,-2.7,-4.05,-4.05,6.07,-4.14,-5.02,-10,53.7,-0.17,-0.71
0,2.74,-2.73,-4.09,-4.09,4,-3.76,-4.53,-9,53.7,-0.04,-0.73
0,2.71,-2.74,-4.11,-4.11,0.44,-2.57,-3.16,-6,53.7,0.15,-0.74
0,2.6,-2.65,-3.97,-3.97,-3.1,-1.03,-1.48,-2,53.7,0.3,-0.74
0,2.44,-2.51,-3.76,-3.76,-5.45,0.29,-0.11,0,53.7,0.35,-0.74
0,2.32,-2.38,-3.57,-3.57,-5.88,0.94,0.49,0,53.7,0.29,-0.74
0,2.24,-2.29,-3.44,-3.44,-4.7,0.79,0.2,0,53.7,0.14,-0.74
0,2.2,-2.22,-3.33,-3.33,-2.9,0.2,-0.54,-1,53.7,-0.01,-0.74
0,2.27,-2.23,-3.35,-3.35,-0.88,-0.57,-1.42,-2,53.7,-0.11,-0.74
0,2.35,-2.31,-3.46,-3.46,1.54,-1.48,-2.42,-4,53.7,-0.19,-0.74
0,2.52,-2.44,-3.66,-3.66,4.37,-2.65,-3.67,-7,53.85,-0.27,-0.75
0,2.65,-2.57,-3.86,-3.86,6.42,-3.78,-4.85,-9,53.7,-0.31,-0.77
0,2.76,-2.72,-4.08,-4.08,6.73,-4.35,-5.38,-10,53.7,-0.25,-0.78
0,2.8,-2.79,-4.18,-4.18,5.34,-4.16,-5.08,-10,53.7,-0.11,-0.8
0,2.79,-2.8,-4.2,-4.2,2.69,-3.33,-4.09,-8,53.7,0.05,-0.81
0,2.7,-2.75,-4.13,-4.13,-0.27,-2.13,-2.75,-5,53.7,0.2,-0.82
0,2.53,-2.63,-3.95,-3.95,-2.88,-0.93,-1.48,-2,53.7,0.28,-0.83
0,2.38,-2.45,-3.67,-3.67,-4.95,0.14,-0.39,0,53.7,0.3,-0.83
0,2.31,-2.35,-3.52,-3.52,-5.76,0.81,0.25,0,53.85,0.26,-0.83
0,2.22,-2.26,-3.39,-3.39,-5.11,0.88,0.22,0,53.7,0.16,-0.82
0,2.23,-2.21,-3.32,-3.32,-3.18,0.39,-0.41,0,53.7,0.02,-0.82
0,2.29,-2.26,-3.39,-3.39,-0.25,-0.64,-1.59,-3,53.7,-0.13,-0.82
0,2.42,-2.35,-3.52,-3.52,2.85,-1.94,-3.02,-6,53.7,-0.25,-0.83
0,2.57,-2.49,-3.74,-3.74,5.66,-3.23,-4.39,-8,53.7,-0.32,-0.84
