遥控器 Pitch 目标角度,当前 Pitch 实际角度,外环角度误差,外环原始输出角速度,斜坡后的最终角速度目标,当前 Pitch 角速度,角速度内环 P 项输出,角速度内环最终输出,电机差动量,油门,D项输出,I项输出
0,-0.08,0.07,0.15,0.15,-1.09,0.45,0.67,1,30.15,0.1,0.13
0,-0.09,0.1,0.19,0.19,-0.99,0.51,0.71,1,30.15,0.07,0.13
0,-0.09,0.09,0.19,0.19,-0.48,0.39,0.54,1,30,0.01,0.13
0,-0.07,0.08,0.16,0.16,0.23,0.11,0.19,0,30,-0.06,0.13
0,-0.05,0.07,0.13,0.13,0.87,-0.19,-0.16,0,30,-0.1,0.13
0,-0.03,0.04,0.07,0.07,1.14,-0.38,-0.36,0,30,-0.1,0.13
0,-0.02,0.01,0.03,0.03,0.92,-0.43,-0.37,0,30.15,-0.07,0.13
0,-0.02,0.02,0.05,0.05,0.24,-0.23,-0.1,0,30.15,0.01,0.13
0,-0.05,0.03,0.07,0.07,-0.58,0.11,0.32,0,30.15,0.08,0.13
0,-0.08,0.06,0.13,0.13,-1.14,0.41,0.65,1,30.15,0.11,0.13
0,-0.11,0.1,0.2,0.2,-1.22,0.58,0.81,1,30.15,0.1,0.13
0,-0.12,0.12,0.23,0.23,-0.85,0.53,0.7,1,30.15,0.04,0.13
0,-0.11,0.12,0.23,0.23,-0.14,0.3,0.41,0,30.15,-0.03,0.13
0,-0.08,0.1,0.19,0.19,0.63,-0.02,0.02,0,30.15,-0.09,0.13
0,-0.05,0.07,0.14,0.14,1.11,-0.31,-0.3,0,30.3,-0.12,0.13
0,-0.04,0.04,0.07,0.07,1.11,-0.44,-0.41,0,30.45,-0.09,0.13
0,-0.02,0.02,0.04,0.04,0.6,-0.34,-0.24,0,30.45,-0.03,0.13
0,-0.03,0.03,0.06,0.06,-0.14,-0.08,0.1,0,30.6,0.04,0.13
0,-0.07,0.05,0.09,0.09,-0.87,0.25,0.48,0,30.75,0.1,0.13
0,-0.1,0.08,0.16,0.16,-1.31,0.52,0.77,1,30.75,0.12,0.13
0,-0.12,0.12,0.23,0.23,-1.2,0.62,0.84,1,30.75,0.08,0.13
0,-0.13,0.13,0.25,0.25,-0.6,0.49,0.64,1,30.75,0.02,0.14
0,-0.09,0.11,0.23,0.23,0.27,0.16,0.24,0,30.75,-0.06,0.14
0,-0.05,0.08,0.15,0.15,1.08,-0.23,-0.21,0,30.75,-0.12,0.14
0,-0.03,0.04,0.07,0.07,1.4,-0.5,-0.49,0,30.75,-0.13,0.13
0,-0.02,0.02,0.04,0.04,1.11,-0.51,-0.46,0,30.75,-0.08,0.13
0,-0.04,0.03,0.06,0.06,0.32,-0.28,-0.14,0,30.75,0.01,0.13
0,-0.06,0.05,0.1,0.1,-0.65,0.11,0.33,0,30.75,0.09,0.13
0,-0.1,0.08,0.15,0.15,-1.33,0.48,0.75,1,30.75,0.14,0.13
0,-0.12,0.11,0.23,0.23,-1.5,0.69,0.94,1,30.75,0.12,0.13
0,-0.13,0.13,0.26,0.26,-1.04,0.64,0.84,1,30.75,0.06,0.14
0,-0.11,0.12,0.24,0.24,-0.12,0.34,0.45,0,30.75,-0.04,0.14
0,-0.07,0.09,0.18,0.18,0.85,-0.08,-0.05,0,30.75,-0.11,0.14
0,-0.03,0.06,0.12,0.12,1.45,-0.44,-0.45,0,30.75,-0.15,0.14
0,-0.02,0.02,0.04,0.04,1.47,-0.59,-0.57,-1,30.75,-0.11,0.14
0,-0.02,0.01,0.02,0.02,0.85,-0.48,-0.39,0,30.75,-0.04,0.13
0,-0.04,0.03,0.06,0.06,-0.09,-0.14,0.05,0,30.75,0.05,0.13
0,-0.07,0.05,0.11,0.11,-0.97,0.27,0.53,1,30.9,0.12,0.13
0,-0.11,0.09,0.18,0.18,-1.48,0.58,0.86,1,31.05,0.14,0.14
0,-0.13,0.12,0.25,0.25,-1.44,0.72,0.96,1,31.65,0.11,0.14
0,-0.12,0.13,0.26,0.26,-0.76,0.57,0.74,1,32.1,0.03,0.14
0,-0.1,0.11,0.22,0.22,0.26,0.19,0.27,0,32.55,-0.07,0.14
0,-0.06,0.07,0.15,0.15,1.18,-0.24,-0.24,0,32.7,-0.14,0.14
0,-0.03,0.04,0.08,0.08,1.6,-0.56,-0.57,-1,32.7,-0.15,0.14
0,-0.02,0.02,0.04,0.04,1.33,-0.6,-0.56,-1,32.85,-0.09,0.14
0,-0.03,0.03,0.05,0.05,0.45,-0.36,-0.22,0,33.15,0,0.14
0,-0.06,0.04,0.08,0.08,-0.59,0.07,0.3,0,33.3,0.1,0.13
0,-0.11,0.09,0.17,0.17,-1.43,0.49,0.78,1,33.45,0.15,0.14
0,-0.13,0.13,0.25,0.25,-1.7,0.76,1.04,2,33.45,0.14,0.14
0,-0.14,0.13,0.26,0.26,-1.3,0.74,0.96,1,33.6,0.08,0.14
0,-0.12,0.13,0.27,0.27,-0.26,0.44,0.56,1,33.6,-0.03,0.14
0,-0.08,0.1,0.19,0.19,0.88,-0.05,-0.03,0,33.6,-0.12,0.14
0,-0.06,0.07,0.14,0.14,1.67,-0.48,-0.51,-1,33.75,-0.17,0.14
0,-0.02,0.03,0.06,0.06,1.72,-0.69,-0.69,-1,33.75,-0.14,0.14
0,-0.03,0.02,0.04,0.04,1.15,-0.58,-0.5,0,33.9,-0.05,0.14
0,-0.03,0.03,0.07,0.07,0.16,-0.25,-0.07,0,34.05,0.04,0.14
0,-0.08,0.05,0.1,0.1,-0.78,0.18,0.44,0,34.2,0.12,0.14
0,-0.1,0.09,0.18,0.18,-1.43,0.54,0.82,1,34.2,0.15,0.14
0,-0.12,0.11,0.23,0.23,-1.38,0.69,0.96,1,34.35,0.12,0.14
