遥控器 Pitch 目标角度,当前 Pitch 实际角度,外环角度误差,外环原始输出角速度,斜坡后的最终角速度目标,当前 Pitch 角速度,角速度内环 P 项输出,角速度内环最终输出,电机差动量,油门,D项输出,I项输出
0,0.02,0,-0.01,-0.01,-0.4,0.77,3.28,6,57.9,0,2.5
0,0.2,-0.1,-0.24,-0.24,2.69,-0.55,1.95,3,57.9,0,2.5
0,0.36,-0.27,-0.67,-0.67,5.69,-1.98,0.5,0,57.9,0,2.48
0,0.54,-0.44,-1.09,-1.09,7.57,-3.16,-0.73,-1,57.9,0,2.43
0,0.65,-0.6,-1.51,-1.51,7.88,-3.77,-1.4,-2,57.9,0,2.38
0,0.73,-0.72,-1.8,-1.8,7.01,-3.73,-1.41,-2,57.9,0,2.32
0,0.78,-0.77,-1.93,-1.93,5.27,-3.29,-1.02,-2,57.9,0,2.27
0,0.77,-0.79,-1.98,-1.98,2.48,-2.38,-0.15,0,57.9,0,2.23
0,0.68,-0.75,-1.89,-1.89,-0.91,-1.08,1.13,2,57.9,0,2.21
0,0.54,-0.61,-1.53,-1.53,-4.13,0.43,2.64,5,57.9,0,2.21
0,0.38,-0.46,-1.15,-1.15,-6.43,1.7,3.93,7,57.9,0,2.23
0,0.18,-0.29,-0.71,-0.71,-7.63,2.59,4.85,9,57.9,0,2.27
0,0.05,-0.1,-0.24,-0.24,-7.62,3.02,5.33,10,57.9,0,2.31
0,-0.01,0,0,0,-6.37,2.85,5.21,10,57.9,0,2.36
0,-0.03,0.04,0.1,0.1,-4.2,2.19,4.58,9,57.9,0,2.39
0,0.01,0.03,0.06,0.06,-1.38,1.16,3.57,7,57.9,0,2.41
0,0.1,-0.06,-0.16,-0.16,1.9,-0.14,2.27,4,57.9,0,2.42
0,0.23,-0.18,-0.45,-0.45,4.87,-1.58,0.82,1,57.9,0,2.4
0,0.37,-0.28,-0.7,-0.7,6.74,-2.68,-0.32,0,57.9,0,2.36
0,0.5,-0.43,-1.07,-1.07,7.37,-3.3,-0.99,-1,57.9,0,2.31
0,0.62,-0.57,-1.42,-1.42,6.88,-3.47,-1.21,-2,57.9,0,2.26
0,0.72,-0.65,-1.63,-1.63,5.26,-3.13,-0.92,-1,57.9,0,2.21
0,0.72,-0.72,-1.8,-1.8,2.99,-2.41,-0.24,0,57.9,0,2.17
0,0.61,-0.69,-1.72,-1.72,0.06,-1.3,0.84,1,57.9,0,2.15
0,0.47,-0.55,-1.38,-1.38,-3,0.03,2.17,4,57.9,0,2.14
0,0.34,-0.41,-1.04,-1.04,-5.9,1.41,3.57,7,57.9,0,2.16
0,0.14,-0.24,-0.6,-0.6,-7.36,2.48,4.68,9,57.9,0,2.19
0,-0.01,-0.05,-0.13,-0.13,-7.96,3.04,5.28,10,57.9,0,2.24
0,-0.1,0.04,0.1,0.1,-7.27,3.18,5.46,10,57.9,0,2.29
0,-0.16,0.14,0.34,0.34,-5.59,2.73,5.06,10,57.9,0,2.33
0,-0.16,0.17,0.43,0.43,-3.17,1.96,4.32,8,57.9,0,2.36
0,-0.1,0.14,0.35,0.35,-0.05,0.82,3.2,6,57.9,0,2.38
0,0.03,0.03,0.08,0.08,3.24,-0.63,1.75,3,57.9,0,2.37
0,0.16,-0.08,-0.21,-0.21,5.41,-1.89,0.46,0,57.9,0,2.35
0,0.36,-0.27,-0.67,-0.67,6.58,-2.7,-0.38,0,57.9,0,2.31
0,0.49,-0.43,-1.08,-1.08,7.27,-3.23,-0.96,-1,57.9,0,2.27
0,0.59,-0.56,-1.39,-1.39,6.56,-3.42,-1.21,-2,57.9,0,2.21
0,0.62,-0.61,-1.53,-1.53,4.45,-2.86,-0.69,-1,57.75,0,2.17
0,0.58,-0.6,-1.5,-1.5,1.71,-1.85,0.29,0,57.9,0,2.14
0,0.48,-0.54,-1.35,-1.35,-1.49,-0.6,1.52,3,57.9,0,2.12
0,0.3,-0.39,-0.96,-0.96,-4.73,0.88,3.01,6,57.9,0,2.13
0,0.12,-0.19,-0.48,-0.48,-7.01,2.22,4.38,8,57.9,0,2.16
0,-0.05,-0.03,-0.09,-0.09,-7.94,3.02,5.22,10,57.9,0,2.2
0,-0.19,0.1,0.25,0.25,-7.87,3.31,5.56,11,57.9,0,2.25
0,-0.28,0.23,0.57,0.57,-6.53,3.18,5.48,10,57.9,0,2.3
0,-0.25,0.29,0.72,0.72,-4.06,2.44,4.78,9,57.9,0,2.34
0,-0.17,0.24,0.59,0.59,-1.04,1.26,3.63,7,57.9,0,2.36
0,-0.04,0.12,0.31,0.31,1.91,-0.05,2.32,4,57.9,0,2.37
0,0.15,-0.07,-0.17,-0.17,5,-1.45,0.9,1,57.9,0,2.35
0,0.33,-0.25,-0.62,-0.62,7.72,-2.84,-0.52,-1,57.9,0,2.31
0,0.49,-0.43,-1.07,-1.07,8.74,-3.83,-1.57,-3,57.75,0,2.26
0,0.6,-0.54,-1.35,-1.35,7.86,-3.93,-1.73,-3,57.9,0,2.2
0,0.71,-0.65,-1.62,-1.62,6.29,-3.48,-1.34,-2,57.9,0,2.15
0,0.71,-0.72,-1.8,-1.8,4.13,-2.88,-0.78,-1,57.9,0,2.1
0,0.66,-0.67,-1.69,-1.69,0.66,-1.65,0.42,0,57.9,0,2.07
0,0.55,-0.63,-1.58,-1.58,-2.35,-0.26,1.8,3,57.9,0,2.06
0,0.37,-0.47,-1.17,-1.17,-5.43,1.07,3.14,6,57.9,0,2.07
0,0.21,-0.26,-0.66,-0.66,-7.72,2.46,4.56,9,57.9,0,2.1
0,0,-0.08,-0.2,-0.2,-8.4,3.19,5.34,10,57.9,0,2.15
0,-0.15,0.08,0.2,0.2,-8.26,3.47,5.67,11,57.9,0,2.2
0,-0.25,0.2,0.51,0.51,-6.89,3.28,5.53,11,57.9,0,2.25
0,-0.26,0.27,0.67,0.67,-4.74,2.64,4.94,9,57.9,0,2.29
0,-0.18,0.25,0.62,0.62,-1.69,1.56,3.88,7,57.75,0,2.32
0,-0.08,0.14,0.34,0.34,1.58,0.16,2.49,4,57.9,0,2.33
0,0.09,0,-0.01,-0.01,4.66,-1.26,1.06,2,57.9,0,2.32
0,0.29,-0.21,-0.51,-0.51,7.24,-2.63,-0.35,0,57.9,0,2.28
0,0.44,-0.36,-0.9,-0.9,8.38,-3.59,-1.35,-2,57.9,0,2.23
0,0.57,-0.52,-1.31,-1.31,7.88,-3.82,-1.65,-3,57.9,0,2.17
0,0.69,-0.63,-1.57,-1.57,7.01,-3.61,-1.49,-2,57.9,0,2.12
0,0.74,-0.7,-1.75,-1.75,5.39,-3.27,-1.2,-2,57.9,0,2.07
0,0.72,-0.74,-1.86,-1.86,2.52,-2.36,-0.33,0,57.75,0,2.03
0,0.62,-0.71,-1.78,-1.78,-0.58,-1.1,0.91,1,57.9,0,2.01
0,0.5,-0.58,-1.44,-1.44,-3.96,0.32,2.33,4,57.9,0,2.01
0,0.32,-0.39,-0.97,-0.97,-6.66,1.8,3.83,7,57.9,0,2.03
0,0.14,-0.21,-0.52,-0.52,-7.97,2.78,4.84,9,57.9,0,2.07
0,-0.03,-0.05,-0.12,-0.12,-8.27,3.26,5.37,10,57.9,0,2.11
0,-0.15,0.08,0.21,0.21,-7.31,3.25,5.42,10,57.9,0,2.16
0,-0.2,0.17,0.43,0.43,-5.64,2.8,5.01,10,57.9,0,2.21
0,-0.21,0.23,0.57,0.57,-2.93,1.97,4.21,8,57.9,0,2.24
0,-0.17,0.22,0.54,0.54,-0.1,0.82,3.08,6,57.9,0,2.26
0,-0.03,0.09,0.23,0.23,2.89,-0.44,1.82,3,57.9,0,2.26
0,0.15,-0.06,-0.15,-0.15,5.91,-1.85,0.38,0,57.9,0,2.23
0,0.32,-0.25,-0.63,-0.63,7.7,-3.08,-0.88,-1,57.9,0,2.19
0,0.49,-0.4,-1.01,-1.01,7.47,-3.5,-1.36,-2,57.9,0,2.14
0,0.64,-0.58,-1.46,-1.46,6.5,-3.38,-1.29,-2,57.9,0,2.09
0,0.67,-0.64,-1.61,-1.61,5.08,-3.03,-0.99,-1,57.9,0,2.04
0,0.61,-0.64,-1.59,-1.59,2.06,-2.11,-0.11,0,57.9,0,2.01
0,0.5,-0.59,-1.48,-1.48,-1.04,-0.77,1.22,2,57.9,0,1.99
0,0.36,-0.44,-1.11,-1.11,-4.24,0.6,2.6,5,57.9,0,1.99
0,0.21,-0.27,-0.67,-0.67,-6.47,1.97,3.98,7,57.9,0,2.02
0,0.05,-0.09,-0.23,-0.23,-7.28,2.68,4.74,9,57.9,0,2.06
0,-0.09,0.03,0.07,0.07,-7.37,3.04,5.14,10,57.9,0,2.1
0,-0.19,0.13,0.34,0.34,-6,2.86,5,10,57.9,0,2.14
0,-0.2,0.22,0.55,0.55,-4.04,2.25,4.43,8,57.9,0,2.18
0,-0.14,0.2,0.51,0.51,-1.33,1.3,3.51,7,57.9,0,2.2
0,-0.04,0.08,0.2,0.2,1.85,-0.01,2.2,4,57.9,0,2.21
0,0.13,-0.04,-0.1,-0.1,4.52,-1.36,0.83,1,57.9,0,2.19
0,0.29,-0.23,-0.57,-0.57,6.44,-2.47,-0.31,0,57.9,0,2.16
0,0.44,-0.37,-0.93,-0.93,7.37,-3.17,-1.06,-2,57.9,0,2.11
0,0.55,-0.52,-1.3,-1.3,7.12,-3.48,-1.42,-2,57.9,0,2.06
0,0.67,-0.61,-1.52,-1.52,5.89,-3.24,-1.23,-2,57.9,0,2.01
0,0.69,-0.67,-1.67,-1.67,3.89,-2.68,-0.71,-1,57.9,0,1.97
0,0.62,-0.66,-1.64,-1.64,1.06,-1.66,0.28,0,57.9,0,1.94
0,0.52,-0.6,-1.49,-1.49,-1.86,-0.44,1.49,2,57.75,0,1.93
0,0.37,-0.46,-1.16,-1.16,-4.84,0.89,2.83,5,57.9,0,1.94
0,0.2,-0.27,-0.67,-0.67,-6.84,2.14,4.11,8,57.9,0,1.97
0,0.05,-0.09,-0.23,-0.23,-7.7,2.86,4.86,9,57.9,0,2.01
0,-0.09,0.03,0.08,0.08,-7.48,3.14,5.2,10,57.75,0,2.05
0,-0.17,0.13,0.33,0.33,-6.04,2.88,4.97,9,57.9,0,2.1
0,-0.2,0.2,0.49,0.49,-3.95,2.22,4.36,8,57.9,0,2.13
0,-0.15,0.18,0.46,0.46,-1.1,1.23,3.39,6,57.9,0,2.16
0,-0.03,0.12,0.3,0.3,1.99,-0.06,2.1,4,57.9,0,2.16
0,0.16,-0.06,-0.15,-0.15,4.88,-1.46,0.68,1,57.9,0,2.14
0,0.36,-0.25,-0.61,-0.61,7.03,-2.68,-0.57,-1,57.9,0,2.11
0,0.5,-0.45,-1.13,-1.13,7.95,-3.52,-1.47,-2,57.9,0,2.06
0,0.64,-0.58,-1.45,-1.45,7.24,-3.69,-1.69,-3,57.9,0,2
0,0.71,-0.68,-1.71,-1.71,5.75,-3.29,-1.34,-2,57.9,0,1.95
0,0.71,-0.72,-1.81,-1.81,3.65,-2.66,-0.76,-1,57.9,0,1.91
0,0.64,-0.68,-1.71,-1.71,0.4,-1.52,0.36,0,57.9,0,1.88
0,0.52,-0.61,-1.53,-1.53,-2.6,-0.13,1.74,3,57.9,0,1.87
0,0.36,-0.46,-1.15,-1.15,-5.31,1.13,3.02,6,57.9,0,1.89
0,0.21,-0.26,-0.66,-0.66,-7.17,2.31,4.23,8,57.9,0,1.92
0,0.02,-0.08,-0.2,-0.2,-7.76,2.94,4.9,9,57.9,0,1.96
0,-0.11,0.05,0.13,0.13,-7.39,3.15,5.15,10,57.75,0,2.01
0,-0.2,0.15,0.37,0.37,-5.94,2.85,4.9,9,57.9,0,2.05
0,-0.19,0.19,0.49,0.49,-3.71,2.18,4.27,8,57.9,0,2.09
0,-0.11,0.17,0.43,0.43,-0.54,1.04,3.15,6,57.9,0,2.11
0,0.02,0.05,0.14,0.14,2.68,-0.39,1.71,3,57.9,0,2.1
0,0.19,-0.1,-0.26,-0.26,5.23,-1.71,0.37,0,57.9,0,2.08
0,0.37,-0.28,-0.7,-0.7,7.18,-2.8,-0.75,-1,57.9,0,2.05
0,0.51,-0.45,-1.13,-1.13,8.23,-3.59,-1.59,-3,57.9,0,1.99
0,0.61,-0.57,-1.42,-1.42,8.04,-3.89,-1.95,-3,57.75,0,1.94
0,0.72,-0.67,-1.67,-1.67,6.55,-3.64,-1.75,-3,57.9,0,1.88
0,0.74,-0.73,-1.83,-1.83,4.11,-2.91,-1.08,-2,57.9,0,1.83
0,0.68,-0.72,-1.8,-1.8,1.04,-1.76,0.04,0,57.9,0,1.8
0,0.57,-0.64,-1.59,-1.59,-1.96,-0.43,1.36,2,57.9,0,1.79
0,0.45,-0.51,-1.28,-1.28,-4.73,0.84,2.64,5,57.9,0,1.8
0,0.28,-0.36,-0.9,-0.9,-6.73,2,3.82,7,57.9,0,1.83
0,0.12,-0.2,-0.49,-0.49,-7.27,2.68,4.54,9,57.9,0,1.86
0,0.02,-0.06,-0.16,-0.16,-6.82,2.78,4.69,9,57.9,0,1.91
0,-0.07,0.01,0.03,0.03,-5.64,2.56,4.5,9,57.9,0,1.94
0,-0.09,0.08,0.21,0.21,-3.65,1.97,3.95,7,57.9,0,1.98
0,-0.05,0.08,0.21,0.21,-0.96,1.03,3.03,6,57.75,0,2
0,0.03,0.02,0.04,0.04,1.9,-0.19,1.81,3,57.9,0,2
0,0.19,-0.12,-0.31,-0.31,4.29,-1.38,0.6,1,57.75,0,1.98
0,0.36,-0.26,-0.66,-0.66,5.8,-2.34,-0.39,0,57.9,0,1.95
0,0.48,-0.42,-1.04,-1.04,6.3,-2.9,-0.99,-1,57.9,0,1.91
0,0.55,-0.52,-1.29,-1.29,5.63,-2.95,-1.09,-2,57.9,0,1.86
0,0.57,-0.57,-1.41,-1.41,3.95,-2.53,-0.71,-1,57.9,0,1.82
0,0.56,-0.56,-1.4,-1.4,1.54,-1.68,0.12,0,57.9,0,1.79
0,0.44,-0.51,-1.27,-1.27,-1.11,-0.62,1.17,2,57.9,0,1.78
0,0.29,-0.38,-0.96,-0.96,-3.94,0.66,2.44,4,57.9,0,1.79
0,0.15,-0.24,-0.6,-0.6,-5.73,1.75,3.56,7,57.9,0,1.81
0,0.02,-0.09,-0.22,-0.22,-6.78,2.44,4.28,8,57.9,0,1.84
0,-0.1,0.06,0.14,0.14,-6.66,2.82,4.71,9,57.9,0,1.88
0,-0.19,0.15,0.37,0.37,-5.58,2.61,4.54,9,57.9,0,1.93
0,-0.22,0.2,0.51,0.51,-3.9,2.16,4.12,8,57.9,0,1.96
0,-0.18,0.21,0.52,0.52,-1.58,1.3,3.28,6,57.9,0,1.98
0,-0.14,0.18,0.45,0.45,0.76,0.35,2.34,4,57.9,0,1.99
0,-0.03,0.09,0.23,0.23,3.19,-0.7,1.29,2,57.9,0,1.98
0,0.08,-0.02,-0.06,-0.06,5.32,-1.77,0.2,0,57.9,0,1.96
0,0.21,-0.16,-0.4,-0.4,5.76,-2.48,-0.55,-1,57.75,0,1.93
0,0.3,-0.26,-0.64,-0.64,4.85,-2.42,-0.53,-1,57.9,0,1.89
0,0.31,-0.32,-0.79,-0.79,3.35,-1.98,-0.12,0,57.9,0,1.86
0,0.29,-0.31,-0.78,-0.78,1.15,-1.26,0.58,1,57.9,0,1.84
0,0.19,-0.23,-0.58,-0.58,-1.72,-0.13,1.7,3,57.9,0,1.83
0,0.04,-0.14,-0.34,-0.34,-4.08,1.07,2.91,5,57.9,0,1.84
0,-0.12,0.02,0.04,0.04,-5.76,2.02,3.88,7,57.9,0,1.87
0,-0.23,0.17,0.43,0.43,-6.43,2.68,4.59,9,57.9,0,1.91
0,-0.3,0.27,0.68,0.68,-5.99,2.79,4.74,9,57.9,0,1.95
0,-0.35,0.34,0.86,0.86,-4.66,2.54,4.53,9,57.9,0,1.99
0,-0.38,0.39,0.97,0.97,-2.59,1.83,3.85,7,57.9,0,2.02
0,-0.32,0.34,0.84,0.84,-0.53,0.98,3.02,6,57.75,0,2.04
0,-0.18,0.26,0.65,0.65,2.02,-0.02,2.02,4,57.9,0,2.04
0,-0.05,0.11,0.28,0.28,4.53,-1.23,0.79,1,57.9,0,2.03
0,0.08,-0.01,-0.02,-0.02,5.55,-2.11,-0.12,0,57.9,0,2
0,0.16,-0.11,-0.28,-0.28,5.23,-2.32,-0.36,0,57.9,0,1.96
0,0.19,-0.19,-0.49,-0.49,4.09,-2.09,-0.16,0,57.9,0,1.93
0,0.17,-0.17,-0.42,-0.42,1.82,-1.43,0.48,0,57.9,0,1.91
0,0.09,-0.13,-0.33,-0.33,-1.26,-0.23,1.67,3,57.9,0,1.9
0,-0.07,-0.03,-0.06,-0.06,-3.74,0.98,2.89,5,57.9,0,1.91
0,-0.2,0.12,0.29,0.29,-6.27,2.14,4.08,8,57.9,0,1.94
0,-0.38,0.29,0.72,0.72,-7.29,3.09,5.06,10,57.9,0,1.98
0,-0.51,0.46,1.14,1.14,-7.67,3.45,5.47,10,57.9,0,2.03
0,-0.61,0.55,1.38,1.38,-7.06,3.59,5.68,11,57.75,0,2.08
0,-0.67,0.63,1.57,1.57,-5.19,3.1,5.24,10,57.9,0,2.13
0,-0.67,0.68,1.7,1.7,-3.19,2.37,4.54,9,57.9,0,2.17
0,-0.65,0.68,1.7,1.7,-0.53,1.47,3.67,7,57.9,0,2.2
0,-0.56,0.61,1.53,1.53,3.02,0.13,2.33,4,57.9,0,2.2
0,-0.5,0.53,1.32,1.32,5.19,-1.24,0.95,1,57.9,0,2.19
0,-0.4,0.47,1.18,1.18,5.14,-1.68,0.49,0,57.9,0,2.17
0,-0.33,0.34,0.86,0.86,4.82,-1.61,0.53,1,57.9,0,2.14
0,-0.27,0.28,0.71,0.71,4.28,-1.6,0.52,1,57.9,0,2.12
0,-0.27,0.27,0.67,0.67,2.06,-1.09,1.01,2,57.9,0,2.1
0,-0.31,0.28,0.69,0.69,-0.98,0.06,2.16,4,57.75,0,2.09
0,-0.47,0.36,0.9,0.9,-3.5,1.29,3.4,6,57.9,0,2.11
0,-0.6,0.54,1.35,1.35,-5.87,2.43,4.57,9,57.9,0,2.14
0,-0.71,0.66,1.65,1.65,-6.99,3.32,5.51,11,57.9,0,2.19
0,-0.84,0.79,1.97,1.97,-7.1,3.62,5.86,11,57.9,0,2.24
0,-0.94,0.87,2.18,2.18,-6.36,3.64,5.94,11,57.9,0,2.3
0,-1,0.97,2.42,2.42,-4.66,3.2,5.55,11,57.9,0,2.35
0,-1.03,1.03,2.59,2.59,-2.5,2.46,4.84,9,57.9,0,2.39
0,-0.98,1.02,2.55,2.55,-0.19,1.59,4,8,57.9,0,2.41
0,-0.89,0.93,2.32,2.32,2.72,0.45,2.88,5,57.75,0,2.43
0,-0.75,0.83,2.08,2.08,5.37,-0.86,1.56,3,57.9,0,2.42
0,-0.66,0.7,1.74,1.74,6.18,-1.71,0.68,1,57.9,0,2.39
0,-0.52,0.58,1.45,1.45,5.62,-1.8,0.56,1,57.9,0,2.37
0,-0.42,0.46,1.16,1.16,4.83,-1.64,0.71,1,57.75,0,2.34
0,-0.38,0.39,0.99,0.99,3.23,-1.3,1.02,2,57.9,0,2.32
0,-0.42,0.39,0.98,0.98,0.64,-0.39,1.92,3,57.9,0,2.31
0,-0.53,0.46,1.15,1.15,-2.19,0.75,3.07,6,57.75,0,2.32
0,-0.65,0.59,1.49,1.49,-4.8,2.03,4.37,8,57.9,0,2.34
0,-0.77,0.73,1.82,1.82,-6.55,3.04,5.43,10,57.9,0,2.39
0,-0.9,0.83,2.08,2.08,-7.02,3.62,6.06,12,57.75,0,2.44
0,-1,0.94,2.36,2.36,-6.7,3.72,6.21,12,57.9,0,2.49
0,-1.07,1.05,2.63,2.63,-5.3,3.51,6.06,12,57.9,0,2.55
0,-1.12,1.11,2.76,2.76,-3.16,2.8,5.39,10,57.9,0,2.59
0,-1.07,1.09,2.73,2.73,-1.09,1.96,4.58,9,57.75,0,2.63
0,-0.99,1.04,2.6,2.6,1.48,0.99,3.64,7,57.9,0,2.64
0,-0.84,0.93,2.31,2.31,4.39,-0.27,2.38,4,57.9,0,2.64
0,-0.72,0.76,1.91,1.91,6.23,-1.43,1.19,2,57.9,0,2.63
0,-0.58,0.66,1.66,1.66,6.14,-1.91,0.69,1,57.9,0,2.6
0,-0.49,0.53,1.31,1.31,5.08,-1.74,0.84,1,57.9,0,2.57
0,-0.44,0.47,1.17,1.17,3.95,-1.34,1.21,2,57.9,0,2.55
0,-0.46,0.45,1.13,1.13,2.05,-0.82,1.72,3,57.9,0,2.54
0,-0.51,0.48,1.21,1.21,-0.71,0.2,2.74,5,57.9,0,2.54
0,-0.6,0.56,1.4,1.4,-3.2,1.36,3.91,7,57.9,0,2.55
0,-0.7,0.66,1.65,1.65,-5.17,2.39,4.97,9,57.9,0,2.58
0,-0.83,0.77,1.94,1.94,-5.9,3.04,5.67,11,57.9,0,2.63
0,-0.91,0.9,2.25,2.25,-5.67,3.26,5.94,11,57.9,0,2.68
0,-0.97,0.97,2.41,2.41,-4.54,3.04,5.76,11,57.9,0,2.72
0,-0.96,0.96,2.39,2.39,-2.56,2.44,5.2,10,57.75,0,2.76
0,-0.87,0.93,2.33,2.33,0.15,1.42,4.2,8,57.9,0,2.79
0,-0.75,0.8,2,2,2.58,0.22,3.02,6,57.9,0,2.79
0,-0.59,0.68,1.69,1.69,4.32,-0.73,2.06,4,57.9,0,2.79
0,-0.43,0.51,1.27,1.27,5.6,-1.5,1.27,2,57.9,0,2.77
0,-0.29,0.36,0.89,0.89,6.51,-2.1,0.64,1,57.75,0,2.74
0,-0.22,0.24,0.61,0.61,6.02,-2.36,0.35,0,57.9,0,2.7
0,-0.21,0.21,0.52,0.52,4.1,-1.86,0.81,1,57.9,0,2.67
0,-0.21,0.2,0.51,0.51,1.71,-0.96,1.7,3,57.9,0,2.65
0,-0.28,0.22,0.56,0.56,-0.75,0.01,2.66,5,57.9,0,2.65
0,-0.38,0.32,0.8,0.8,-3.65,1.21,3.88,7,57.9,0,2.66
0,-0.51,0.42,1.06,1.06,-5.36,2.3,4.99,9,57.9,0,2.7
0,-0.63,0.57,1.42,1.42,-6.14,2.91,5.65,11,57.9,0,2.74
0,-0.72,0.67,1.68,1.68,-5.79,3.11,5.89,11,57.9,0,2.78
0,-0.77,0.74,1.86,1.86,-4.61,2.86,5.69,11,57.9,0,2.83
0,-0.77,0.78,1.95,1.95,-2.53,2.25,5.11,10,57.9,0,2.86
0,-0.72,0.74,1.85,1.85,-0.03,1.26,4.15,8,57.9,0,2.89
0,-0.6,0.68,1.7,1.7,2.39,0.19,3.08,6,57.9,0,2.89
0,-0.46,0.51,1.28,1.28,4.44,-0.87,2.01,4,57.75,0,2.88
0,-0.32,0.41,1.02,1.02,6.04,-1.71,1.15,2,57.75,0,2.86
0,-0.18,0.23,0.57,0.57,6.71,-2.39,0.44,0,57.75,0,2.83
0,-0.11,0.14,0.36,0.36,5.85,-2.46,0.33,0,57.9,0,2.79
0,-0.08,0.08,0.2,0.2,3.92,-1.88,0.88,1,57.75,0,2.76
0,-0.08,0.06,0.15,0.15,1.84,-1.12,1.62,3,57.9,0,2.74
0,-0.17,0.15,0.36,0.36,-1.05,-0.05,2.68,5,57.9,0,2.74
0,-0.27,0.21,0.53,0.53,-3.79,1.23,3.98,7,57.9,0,2.75
0,-0.43,0.33,0.84,0.84,-5.41,2.23,5.01,10,57.9,0,2.78
0,-0.53,0.48,1.21,1.21,-6.19,2.85,5.67,11,57.9,0,2.82
0,-0.61,0.59,1.49,1.49,-5.6,3.02,5.88,11,57.75,0,2.87
0,-0.65,0.63,1.57,1.57,-4.39,2.62,5.53,11,57.75,0,2.91
0,-0.61,0.64,1.61,1.61,-2.64,2.12,5.06,10,57.9,0,2.94
0,-0.55,0.58,1.46,1.46,0.47,1.07,4.03,8,57.75,0,2.96
0,-0.44,0.51,1.29,1.29,3.86,-0.41,2.55,5,57.75,0,2.96
0,-0.37,0.38,0.95,0.95,5.48,-1.58,1.36,2,57.75,0,2.94
0,-0.22,0.3,0.75,0.75,5.66,-1.95,0.96,1,57.75,0,2.91
0,-0.14,0.17,0.43,0.43,6.16,-2.17,0.71,1,57.9,0,2.88
0,-0.08,0.11,0.26,0.26,6.08,-2.42,0.42,0,57.75,0,2.84
0,-0.06,0.08,0.2,0.2,4.04,-2.02,0.79,1,57.9,0,2.81
0,-0.05,0.04,0.11,0.11,1.58,-1.04,1.75,3,57.75,0,2.79
0,-0.13,0.09,0.23,0.23,-0.73,-0.13,2.66,5,57.75,0,2.79
0,-0.25,0.18,0.45,0.45,-3.35,1.04,3.84,7,57.75,0,2.8
0,-0.37,0.31,0.78,0.78,-4.98,2.01,4.84,9,57.9,0,2.82
0,-0.45,0.42,1.06,1.06,-5.81,2.65,5.51,11,57.75,0,2.86
0,-0.54,0.51,1.28,1.28,-5.21,2.77,5.67,11,57.9,0,2.9
0,-0.59,0.56,1.39,1.39,-3.43,2.36,5.3,10,57.75,0,2.94
0,-0.56,0.56,1.41,1.41,-1.05,1.46,4.43,8,57.9,0,2.97
0,-0.47,0.55,1.37,1.37,1.6,0.45,3.42,6,57.9,0,2.98
0,-0.37,0.43,1.07,1.07,4.35,-0.78,2.19,4,57.9,0,2.97
0,-0.22,0.3,0.74,0.74,6.23,-1.87,1.08,2,57.9,0,2.95
0,-0.05,0.13,0.33,0.33,7.2,-2.6,0.31,0,57.9,0,2.91
0,0.09,0,-0.01,-0.01,7.62,-3,-0.14,0,57.75,0,2.87
0,0.2,-0.17,-0.43,-0.43,7.12,-3.18,-0.36,0,57.75,0,2.82
0,0.3,-0.27,-0.68,-0.68,5.48,-2.83,-0.05,0,57.9,0,2.77
0,0.28,-0.28,-0.71,-0.71,3.57,-2.13,0.61,1,57.9,0,2.74
0,0.21,-0.25,-0.62,-0.62,0.75,-1.16,1.55,3,57.9,0,2.72
0,0.13,-0.19,-0.48,-0.48,-2.16,0.13,2.85,5,57.9,0,2.72
0,-0.02,-0.07,-0.18,-0.18,-4.46,1.28,4.01,8,57.9,0,2.73
0,-0.13,0.09,0.23,0.23,-5.78,2.21,4.97,9,57.9,0,2.76
0,-0.2,0.18,0.44,0.44,-5.62,2.52,5.32,10,57.9,0,2.8
0,-0.26,0.22,0.56,0.56,-4.36,2.27,5.1,10,57.9,0,2.83
0,-0.24,0.24,0.61,0.61,-2.33,1.63,4.49,8,57.9,0,2.86
0,-0.17,0.22,0.56,0.56,0.76,0.57,3.45,6,57.9,0,2.87
0,-0.08,0.12,0.29,0.29,3.92,-0.86,2.01,4,57.9,0,2.87
0,0.06,0.01,0.03,0.03,5.71,-1.98,0.86,1,57.9,0,2.84
0,0.23,-0.15,-0.38,-0.38,6.76,-2.66,0.15,0,57.9,0,2.8
0,0.38,-0.3,-0.74,-0.74,7.58,-3.21,-0.45,0,57.9,0,2.76
0,0.47,-0.44,-1.09,-1.09,6.92,-3.43,-0.72,-1,57.75,0,2.71
0,0.53,-0.51,-1.26,-1.26,4.91,-2.91,-0.25,0,57.9,0,2.66
0,0.51,-0.52,-1.29,-1.29,2.58,-2.03,0.6,1,57.9,0,2.63
0,0.44,-0.49,-1.22,-1.22,-0.24,-0.98,1.62,3,57.9,0,2.61
0,0.31,-0.38,-0.96,-0.96,-3.29,0.35,2.95,5,57.9,0,2.61
0,0.15,-0.22,-0.56,-0.56,-5.19,1.54,4.16,8,57.9,0,2.63
0,0.04,-0.09,-0.24,-0.24,-6.21,2.22,4.88,9,57.9,0,2.66
0,-0.07,0.01,0.01,0.01,-5.95,2.52,5.22,10,57.9,0,2.69
0,-0.13,0.09,0.22,0.22,-4.62,2.23,4.96,9,57.9,0,2.73
0,-0.14,0.13,0.32,0.32,-2.65,1.64,4.39,8,57.9,0,2.76
