0,0.23,-0.23,-0.12,-0.12,-0.02,-0.08,-0.08,0,0,0
0,0.22,-0.22,-0.11,-0.11,-0.02,-0.08,-0.11,0,0.9,-0.03
0,0.22,-0.22,-0.11,-0.11,-0.02,-0.08,-0.06,0,1.5,0.02
0,0.21,-0.21,-0.11,-0.11,-0.01,-0.08,-0.1,0,2.55,-0.03
0,0.2,-0.21,-0.1,-0.1,0,-0.09,-0.15,0,2.85,-0.05
0,0.2,-0.2,-0.1,-0.1,-0.02,-0.09,-0.05,0,3.6,0.03
0,0.19,-0.19,-0.1,-0.1,-0.02,-0.07,-0.02,0,4.05,0.05
0,0.18,-0.19,-0.09,-0.09,-0.04,-0.06,-0.04,0,4.5,0.02
0,0.17,-0.18,-0.09,-0.09,-0.05,-0.04,0,0,5.25,0.04
0,0.17,-0.17,-0.09,-0.09,-0.04,-0.04,-0.05,0,5.4,-0.02
0,0.16,-0.17,-0.08,-0.08,-0.03,-0.05,-0.11,0,6.3,-0.06
0,0.16,-0.16,-0.08,-0.08,-0.06,-0.04,0.03,0,7.2,0.07
0,0.15,-0.15,-0.08,-0.08,-0.07,-0.01,0.07,0,7.95,0.08
0,0.15,-0.15,-0.07,-0.07,-0.03,-0.02,-0.12,0,8.85,-0.1
0,0.14,-0.14,-0.07,-0.07,-0.03,-0.04,-0.08,0,9.3,-0.04
0,0.14,-0.14,-0.07,-0.07,-0.03,-0.04,-0.04,0,10.5,0
0,0.13,-0.13,-0.07,-0.07,-0.01,-0.04,-0.08,0,11.7,-0.04
0,0.13,-0.13,-0.06,-0.06,-0.01,-0.05,-0.07,0,12.75,-0.02
0,0.12,-0.12,-0.06,-0.06,-0.01,-0.05,-0.05,0,13.2,0
0,0.12,-0.12,-0.06,-0.06,-0.01,-0.04,-0.04,0,13.35,0.01
0,0.11,-0.12,-0.06,-0.06,-0.01,-0.05,-0.06,0,13.5,-0.02
0,0.11,-0.11,-0.06,-0.06,-0.02,-0.04,-0.01,0,13.65,0.03
0,0.1,-0.11,-0.05,-0.05,-0.03,-0.02,0.02,0,13.95,0.05
0,0.1,-0.1,-0.05,-0.05,-0.01,-0.03,-0.08,0,15,-0.05
0,0.09,-0.1,-0.05,-0.05,-0.01,-0.04,-0.06,0,15.9,-0.03
0,0.09,-0.09,-0.05,-0.05,-0.01,-0.03,0,0,16.8,0.03
0,0.08,-0.08,-0.04,-0.04,-0.03,-0.02,0.01,0,16.95,0.03
0,0.08,-0.08,-0.04,-0.04,-0.05,0,0.07,0,17.1,0.07
0,0.07,-0.07,-0.04,-0.04,-0.03,0,-0.03,0,18,-0.03
0,0.07,-0.07,-0.04,-0.04,-0.01,-0.01,-0.07,0,18.6,-0.06
0,0.07,-0.07,-0.03,-0.03,0,-0.02,-0.06,0,19.8,-0.04
0,0.06,-0.06,-0.03,-0.03,0,-0.03,-0.05,0,20.1,-0.02
0,0.06,-0.06,-0.03,-0.03,0.01,-0.03,-0.03,0,20.1,0
0,0.07,-0.06,-0.03,-0.03,0.06,-0.04,-0.1,0,20.1,-0.06
0,0.05,-0.05,-0.02,-0.02,0.41,-0.19,-0.97,-1,20.1,-0.78
0,0.03,-0.03,-0.01,-0.01,0.65,-0.55,-1.72,-3,21.3,-1.17
0,0.04,-0.03,-0.02,-0.02,0.36,-0.51,0.06,0,22.35,0.57
0,0.04,-0.05,-0.02,-0.02,-0.15,-0.12,1.43,2,22.65,1.55
0,0.05,-0.05,-0.03,-0.03,-0.47,0.29,1.47,2,23.25,1.18
0,0.05,-0.05,-0.02,-0.02,-0.51,0.44,0.73,1,23.25,0.29
0,0.04,-0.05,-0.02,-0.02,-0.43,0.41,0.18,0,23.7,-0.23
0,0.04,-0.04,-0.02,-0.02,-0.3,0.32,0.03,0,23.7,-0.29
0,0.04,-0.03,-0.02,-0.02,-0.05,0.15,-0.55,-1,24.6,-0.7
0,0.04,-0.04,-0.02,-0.02,0.19,-0.1,-0.9,-1,24.6,-0.8
0,0.05,-0.05,-0.02,-0.02,0.27,-0.25,-0.64,-1,24.9,-0.39
0,0.05,-0.05,-0.02,-0.02,0.21,-0.25,-0.12,0,25.2,0.13
0,0.04,-0.05,-0.02,-0.02,0.02,-0.15,0.26,0,25.2,0.41
0,0.02,-0.03,-0.02,-0.02,-0.34,0.12,1.15,2,25.95,1.03
0,0.01,-0.02,-0.01,-0.01,-0.6,0.45,1.45,2,26.1,1.01
0,0,0,0,0,-0.58,0.55,0.61,1,26.1,0.06
0,-0.01,0.01,0.01,0.01,-0.46,0.49,0.22,0,26.1,-0.26
0,-0.01,0.01,0.01,0.01,0,0.26,-0.78,-1,26.1,-1.04
0,0.01,0,0,0,0.67,-0.31,-2.38,-4,26.1,-2.06
0,0.03,-0.02,-0.01,-0.01,1.15,-0.86,-2.45,-4,26.1,-1.59
0,0.05,-0.04,-0.02,-0.02,1.19,-1.15,-1.8,-3,26.1,-0.65
0,0.04,-0.05,-0.02,-0.02,0.61,-0.88,0.51,1,26.1,1.4
0,0.01,-0.03,-0.01,-0.01,-0.34,-0.17,2.45,4,26.1,2.61
0,-0.04,0.01,0,0,-1.44,0.81,4.16,8,26.1,3.35
0,-0.08,0.07,0.03,0.03,-2.23,1.74,4.55,9,26.1,2.81
0,-0.11,0.11,0.05,0.05,-2.2,2.15,2.76,5,26.1,0.62
0,-0.13,0.13,0.06,0.06,-1.34,1.72,-0.35,0,26.1,-2.07
0,-0.1,0.12,0.06,0.06,-0.01,0.71,-2.99,-5,26.1,-3.69
0,-0.03,0.07,0.03,0.03,1.66,-0.7,-5.61,-11,26.1,-4.91
0,0.03,0,0,0,2.89,-2.15,-6.56,-13,26.1,-4.41
0,0.06,-0.05,-0.02,-0.02,2.85,-2.77,-3.79,-7,26.1,-1.02
0,0.04,-0.06,-0.03,-0.03,1.47,-2.1,1.19,2,26.1,3.29
0,-0.03,-0.01,0,0,-0.92,-0.34,6.25,12,26.1,6.59
0,-0.15,0.09,0.05,0.05,-3.52,2.08,10.1,20,26.1,8.02
0,-0.27,0.22,0.11,0.11,-5.45,4.26,10.88,21,26.1,6.62
0,-0.38,0.33,0.17,0.17,-5.95,5.46,8.16,16,26.1,2.69
0,-0.44,0.42,0.21,0.21,-5.03,5.27,3.43,6,26.1,-1.84
0,-0.44,0.44,0.22,0.22,-3,3.92,-1.44,-2,26.1,-5.36
0,-0.4,0.43,0.22,0.22,-0.28,1.7,-6.26,-12,26.1,-7.96
0,-0.32,0.36,0.18,0.18,2.26,-0.78,-8.75,-17,26.1,-7.97
0,-0.22,0.26,0.13,0.13,3.94,-2.82,-8.87,-17,26.1,-6.05
0,-0.18,0.2,0.1,0.1,3.93,-3.67,-5.13,-10,26.1,-1.45
0,-0.21,0.18,0.09,0.09,1.92,-2.76,1.87,3,26.1,4.63
0,-0.32,0.25,0.13,0.13,-1.45,-0.2,9.27,18,26.1,9.47
0,-0.5,0.4,0.2,0.2,-5.11,3.17,14.4,28,26.1,11.23
0,-0.7,0.6,0.3,0.3,-8.02,6.29,15.81,31,26.1,9.52
0,-0.91,0.81,0.4,0.4,-9.6,8.48,14.45,28,26.1,5.98
