遥控器 Pitch 目标角度,当前 Pitch 实际角度,外环角度误差,外环原始输出角速度,斜坡后的最终角速度目标,当前 Pitch 角速度,角速度内环 P 项输出,角速度内环最终输出,电机差动量,油门,D项输出,I项输出
0,0.08,-0.08,-0.2,-0.2,-0.03,-0.07,-0.07,0,0,0,-0.01
0,0.08,-0.08,-0.2,-0.2,-0.01,-0.07,-0.09,0,0,-0.01,-0.01
0,0.08,-0.08,-0.2,-0.2,-0.01,-0.08,-0.1,0,0,-0.01,-0.01
0,0.08,-0.08,-0.2,-0.2,-0.03,-0.07,-0.09,0,0,0,-0.01
0,0.08,-0.08,-0.2,-0.2,-0.05,-0.06,-0.07,0,0,0.01,-0.01
0,0.08,-0.08,-0.2,-0.2,-0.04,-0.06,-0.06,0,0,0.01,-0.01
0,0.08,-0.08,-0.2,-0.2,-0.01,-0.07,-0.09,0,0,0,-0.01
0,0.08,-0.08,-0.21,-0.21,-0.01,-0.08,-0.11,0,0,-0.01,-0.02
0,0.08,-0.08,-0.2,-0.2,-0.04,-0.07,-0.08,0,0,0,-0.02
0,0.08,-0.08,-0.2,-0.2,-0.05,-0.06,-0.07,0,0,0.01,-0.02
0,0.08,-0.08,-0.2,-0.2,-0.07,-0.06,-0.06,0,0,0.01,-0.02
0,0.08,-0.08,-0.2,-0.2,-0.05,-0.05,-0.06,0,0,0.01,-0.02
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.09,0,0,-0.01,-0.02
0,0.08,-0.08,-0.21,-0.21,-0.01,-0.08,-0.11,0,0,-0.01,-0.02
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.1,0,0,-0.01,-0.02
0,0.08,-0.08,-0.21,-0.21,-0.03,-0.07,-0.1,0,0,0,-0.02
0,0.08,-0.08,-0.2,-0.2,-0.04,-0.07,-0.09,0,0,0,-0.02
0,0.08,-0.08,-0.2,-0.2,-0.04,-0.06,-0.08,0,0,0.01,-0.02
0,0.08,-0.08,-0.19,-0.19,-0.04,-0.06,-0.08,0,0,0,-0.02
0,0.08,-0.08,-0.19,-0.19,-0.02,-0.07,-0.09,0,0,0,-0.02
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.07,-0.09,0,0,0,-0.02
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.07,-0.09,0,0,0,-0.02
0,0.08,-0.08,-0.2,-0.2,0,-0.07,-0.1,0,0,-0.01,-0.02
0,0.08,-0.08,-0.2,-0.2,0.01,-0.08,-0.12,0,0,-0.01,-0.02
0,0.08,-0.08,-0.2,-0.2,0,-0.08,-0.11,0,0,-0.01,-0.02
0,0.08,-0.08,-0.2,-0.2,0,-0.08,-0.11,0,0,-0.01,-0.02
0,0.08,-0.08,-0.2,-0.2,-0.03,-0.08,-0.1,0,0,0,-0.02
0,0.08,-0.08,-0.2,-0.2,-0.06,-0.06,-0.07,0,0,0.02,-0.03
0,0.08,-0.08,-0.2,-0.2,-0.06,-0.05,-0.06,0,0,0.02,-0.03
0,0.08,-0.08,-0.19,-0.19,-0.06,-0.05,-0.07,0,0,0.01,-0.03
0,0.08,-0.08,-0.19,-0.19,-0.05,-0.05,-0.07,0,0,0.01,-0.03
0,0.08,-0.08,-0.19,-0.19,-0.02,-0.07,-0.1,0,0,0,-0.03
0,0.08,-0.08,-0.2,-0.2,0,-0.08,-0.12,0,0,-0.01,-0.03
0,0.08,-0.08,-0.19,-0.19,-0.02,-0.07,-0.11,0,0,-0.01,-0.03
0,0.08,-0.08,-0.19,-0.19,-0.02,-0.07,-0.1,0,0,0,-0.03
0,0.08,-0.08,-0.19,-0.19,0,-0.07,-0.11,0,0,-0.01,-0.03
0,0.08,-0.08,-0.19,-0.19,0,-0.08,-0.12,0,0,-0.01,-0.03
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.07,-0.1,0,0,0,-0.03
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.06,-0.09,0,0,0.01,-0.03
0,0.08,-0.08,-0.2,-0.2,-0.03,-0.07,-0.09,0,0,0.01,-0.03
0,0.08,-0.08,-0.2,-0.2,-0.03,-0.07,-0.09,0,0,0,-0.03
0,0.08,-0.08,-0.2,-0.2,-0.03,-0.07,-0.1,0,0,0,-0.03
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.1,0,0,0,-0.03
0,0.08,-0.08,-0.2,-0.2,-0.01,-0.07,-0.11,0,0,0,-0.03
0,0.08,-0.08,-0.2,-0.2,-0.01,-0.08,-0.12,0,0,-0.01,-0.03
0,0.08,-0.08,-0.2,-0.2,-0.01,-0.07,-0.11,0,0,0,-0.03
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.07,-0.1,0,0,0,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.1,0,0,0.01,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.01,-0.08,-0.12,0,0,0,-0.04
0,0.08,-0.08,-0.2,-0.2,0,-0.08,-0.12,0,0,-0.01,-0.04
0,0.08,-0.08,-0.2,-0.2,0.01,-0.08,-0.12,0,0,-0.01,-0.04
0,0.08,-0.08,-0.2,-0.2,0.01,-0.09,-0.14,0,0,-0.01,-0.04
0,0.08,-0.08,-0.2,-0.2,0,-0.08,-0.13,0,0,-0.01,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.11,0,0,0,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.01,-0.07,-0.11,0,0,0,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.11,0,0,0,-0.04
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.07,-0.1,0,0,0.01,-0.04
0,0.08,-0.08,-0.19,-0.19,-0.02,-0.07,-0.1,0,0,0.01,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.01,-0.07,-0.12,0,0,0,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.01,-0.08,-0.12,0,0,0,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.11,0,0,0,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.11,0,0,0,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.11,0,0,0,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.12,0,0,0,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.03,-0.07,-0.11,0,0,0,-0.04
0,0.08,-0.08,-0.2,-0.2,-0.05,-0.06,-0.1,0,0,0.01,-0.05
0,0.08,-0.08,-0.2,-0.2,-0.05,-0.06,-0.09,0,0,0.01,-0.05
0,0.08,-0.08,-0.2,-0.2,-0.04,-0.06,-0.1,0,0,0.01,-0.05
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.06,-0.11,0,0,0,-0.05
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.06,-0.11,0,0,0,-0.05
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.06,-0.11,0,0,0,-0.05
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.12,0,0,-0.01,-0.05
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.07,-0.12,0,0,0,-0.05
0,0.08,-0.08,-0.2,-0.2,-0.03,-0.06,-0.11,0,0,0,-0.05
0,0.08,-0.08,-0.19,-0.19,0,-0.07,-0.13,0,0,-0.01,-0.05
0,0.08,-0.08,-0.2,-0.2,0,-0.08,-0.14,0,0,-0.01,-0.05
0,0.08,-0.08,-0.2,-0.2,0,-0.08,-0.14,0,0,-0.01,-0.05
0,0.08,-0.08,-0.2,-0.2,-0.01,-0.08,-0.14,0,0,-0.01,-0.05
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.12,0,0,0,-0.05
0,0.08,-0.08,-0.19,-0.19,-0.05,-0.06,-0.11,0,0,0.01,-0.05
0,0.08,-0.08,-0.2,-0.2,-0.06,-0.06,-0.09,0,0,0.02,-0.05
0,0.08,-0.08,-0.19,-0.19,-0.06,-0.05,-0.09,0,0,0.01,-0.05
0,0.08,-0.08,-0.19,-0.19,-0.05,-0.05,-0.1,0,0,0.01,-0.05
0,0.08,-0.08,-0.19,-0.19,-0.04,-0.06,-0.11,0,0,0,-0.05
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.06,-0.12,0,1.35,0,-0.05
0,0.08,-0.08,-0.19,-0.19,-0.02,-0.07,-0.12,0,1.65,0,-0.06
0,0.07,-0.08,-0.19,-0.19,-0.02,-0.07,-0.13,0,3.6,-0.01,-0.06
0,0.07,-0.07,-0.19,-0.19,-0.03,-0.07,-0.13,0,5.7,0,-0.06
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.06,-0.12,0,6.3,0,-0.06
0,0.08,-0.08,-0.19,-0.19,-0.04,-0.06,-0.11,0,6.9,0,-0.06
0,0.07,-0.07,-0.19,-0.19,-0.04,-0.06,-0.11,0,6.9,0,-0.06
0,0.07,-0.07,-0.19,-0.19,-0.05,-0.05,-0.11,0,7.8,0.01,-0.06
0,0.07,-0.07,-0.19,-0.19,-0.04,-0.06,-0.11,0,8.4,0,-0.06
0,0.08,-0.08,-0.19,-0.19,-0.04,-0.06,-0.12,0,9.3,0,-0.06
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.06,-0.12,0,10.65,0,-0.06
0,0.08,-0.08,-0.19,-0.19,-0.02,-0.07,-0.14,0,11.1,-0.01,-0.06
0,0.08,-0.08,-0.19,-0.19,-0.02,-0.07,-0.14,0,13.05,-0.01,-0.06
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.07,-0.13,0,13.5,0,-0.06
0,0.08,-0.08,-0.19,-0.19,-0.03,-0.06,-0.12,0,14.1,0,-0.06
0,0.08,-0.08,-0.19,-0.19,-0.05,-0.06,-0.12,0,15.9,0.01,-0.06
0,0.08,-0.08,-0.19,-0.19,-0.06,-0.06,-0.11,0,16.35,0.01,-0.06
0,0.08,-0.08,-0.19,-0.19,-0.05,-0.05,-0.11,0,17.7,0.01,-0.06
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.06,-0.13,0,18.6,0,-0.06
0,0.08,-0.08,-0.2,-0.2,0,-0.07,-0.15,0,19.05,-0.01,-0.06
0,0.08,-0.08,-0.19,-0.19,-0.01,-0.07,-0.15,0,19.95,-0.01,-0.06
0,0.08,-0.08,-0.2,-0.2,-0.02,-0.07,-0.14,0,20.1,0,-0.06
0,0.09,-0.08,-0.21,-0.21,-0.14,-0.06,-0.12,0,20.25,0.01,-0.07
0,0.11,-0.08,-0.19,-0.19,-0.38,0.04,0.1,0,20.25,0.13,-0.07
0,0.08,-0.08,-0.21,-0.21,-0.03,0.02,0.03,0,20.7,0.07,-0.07
0,0.08,-0.08,-0.2,-0.2,0.33,-0.15,-0.35,0,22.05,-0.14,-0.07
0,0.08,-0.07,-0.18,-0.18,0.5,-0.25,-0.55,-1,22.35,-0.23,-0.07
0,0.08,-0.08,-0.19,-0.19,0.4,-0.27,-0.53,-1,22.95,-0.19,-0.07
0,0.08,-0.08,-0.2,-0.2,0.23,-0.2,-0.34,0,23.1,-0.07,-0.07
0,0.08,-0.08,-0.2,-0.2,0.08,-0.14,-0.2,0,22.95,0.01,-0.07
0,0.08,-0.08,-0.21,-0.21,0,-0.1,-0.1,0,22.95,0.07,-0.07
0,0.08,-0.09,-0.22,-0.22,-0.04,-0.08,-0.08,0,22.95,0.08,-0.07
0,0.09,-0.08,-0.21,-0.21,-0.05,-0.07,-0.07,0,22.95,0.07,-0.07
0,0.09,-0.08,-0.21,-0.21,-0.01,-0.06,-0.09,0,22.95,0.05,-0.07
0,0.09,-0.09,-0.23,-0.23,0.2,-0.12,-0.22,0,22.95,-0.02,-0.08
0,0.09,-0.09,-0.22,-0.22,0.39,-0.22,-0.41,0,22.95,-0.12,-0.08
0,0.09,-0.09,-0.23,-0.23,0.43,-0.26,-0.49,0,22.95,-0.14,-0.08
0,0.1,-0.1,-0.26,-0.26,0.28,-0.26,-0.43,0,22.95,-0.09,-0.08
0,0.09,-0.1,-0.25,-0.25,-0.04,-0.15,-0.19,0,22.95,0.05,-0.08
0,0.09,-0.08,-0.21,-0.21,-0.34,0,0.11,0,22.95,0.19,-0.08
0,0.09,-0.09,-0.23,-0.23,-0.4,0.07,0.21,0,22.95,0.23,-0.08
0,0.08,-0.08,-0.21,-0.21,-0.31,0.06,0.14,0,22.95,0.16,-0.08
0,0.07,-0.07,-0.18,-0.18,-0.2,0.03,0.03,0,22.95,0.08,-0.08
0,0.07,-0.07,-0.18,-0.18,-0.01,-0.02,-0.11,0,22.95,-0.01,-0.08
0,0.08,-0.07,-0.19,-0.19,0.18,-0.11,-0.29,0,22.95,-0.1,-0.08
0,0.09,-0.08,-0.21,-0.21,0.34,-0.19,-0.42,0,22.95,-0.15,-0.08
0,0.09,-0.09,-0.22,-0.22,0.47,-0.26,-0.53,-1,22.95,-0.19,-0.09
0,0.1,-0.1,-0.25,-0.25,0.46,-0.29,-0.56,-1,22.95,-0.18,-0.09
0,0.1,-0.11,-0.27,-0.27,0.22,-0.25,-0.42,0,22.95,-0.08,-0.09
0,0.1,-0.1,-0.25,-0.25,-0.1,-0.12,-0.13,0,22.95,0.08,-0.09
0,0.08,-0.09,-0.23,-0.23,-0.38,0.01,0.12,0,22.95,0.2,-0.09
0,0.07,-0.08,-0.19,-0.19,-0.55,0.11,0.28,0,22.95,0.26,-0.09
0,0.06,-0.07,-0.17,-0.17,-0.56,0.17,0.33,0,22.95,0.25,-0.09
0,0.06,-0.06,-0.14,-0.14,-0.39,0.14,0.2,0,22.95,0.15,-0.09
0,0.06,-0.06,-0.15,-0.15,-0.09,0.04,-0.03,0,22.95,0.01,-0.09
0,0.08,-0.07,-0.18,-0.18,0.31,-0.12,-0.37,0,22.95,-0.16,-0.09
0,0.1,-0.09,-0.21,-0.21,0.59,-0.27,-0.65,-1,22.95,-0.29,-0.09
0,0.11,-0.1,-0.26,-0.26,0.73,-0.38,-0.79,-1,22.95,-0.32,-0.09
0,0.12,-0.12,-0.29,-0.29,0.65,-0.4,-0.76,-1,22.95,-0.26,-0.1
0,0.11,-0.12,-0.29,-0.29,0.3,-0.31,-0.51,-1,22.95,-0.1,-0.1
0,0.1,-0.11,-0.26,-0.26,-0.16,-0.13,-0.12,0,22.95,0.12,-0.1
0,0.07,-0.08,-0.21,-0.21,-0.58,0.07,0.26,0,22.95,0.29,-0.1
0,0.06,-0.07,-0.16,-0.16,-0.83,0.23,0.51,1,22.95,0.38,-0.1
0,0.05,-0.05,-0.13,-0.13,-0.83,0.3,0.56,1,22.95,0.36,-0.1
0,0.04,-0.04,-0.11,-0.11,-0.52,0.24,0.35,0,22.95,0.2,-0.09
0,0.05,-0.04,-0.11,-0.11,-0.06,0.08,-0.05,0,22.95,-0.03,-0.09
0,0.07,-0.06,-0.14,-0.14,0.45,-0.13,-0.47,0,22.95,-0.24,-0.09
0,0.1,-0.09,-0.21,-0.21,0.91,-0.36,-0.87,-1,22.95,-0.41,-0.1
0,0.12,-0.12,-0.29,-0.29,1.16,-0.55,-1.15,-2,22.95,-0.5,-0.1
0,0.14,-0.13,-0.33,-0.33,1,-0.58,-1.09,-2,22.95,-0.4,-0.1
0,0.14,-0.14,-0.35,-0.35,0.5,-0.46,-0.72,-1,22.95,-0.16,-0.11
0,0.12,-0.13,-0.32,-0.32,-0.26,-0.18,-0.12,0,22.95,0.17,-0.11
0,0.09,-0.11,-0.27,-0.27,-1.05,0.16,0.56,1,22.95,0.5,-0.11
0,0.06,-0.07,-0.18,-0.18,-1.47,0.45,1.03,2,22.95,0.68,-0.11
0,0.03,-0.04,-0.1,-0.1,-1.5,0.57,1.09,2,22.95,0.62,-0.1
0,0.02,-0.02,-0.05,-0.05,-1.08,0.52,0.81,1,22.95,0.39,-0.1
0,0.03,-0.03,-0.07,-0.07,-0.25,0.26,0.17,0,22.95,0.01,-0.1
0,0.07,-0.05,-0.13,-0.13,0.76,-0.15,-0.68,-1,22.95,-0.43,-0.1
0,0.1,-0.08,-0.21,-0.21,1.57,-0.56,-1.42,-2,22.95,-0.75,-0.1
0,0.14,-0.13,-0.32,-0.32,1.99,-0.86,-1.84,-3,22.95,-0.87,-0.1
0,0.17,-0.16,-0.4,-0.4,1.82,-0.95,-1.8,-3,22.95,-0.74,-0.11
0,0.17,-0.17,-0.43,-0.43,1.05,-0.78,-1.24,-2,22.95,-0.35,-0.12
0,0.15,-0.16,-0.4,-0.4,-0.11,-0.36,-0.29,0,22.95,0.19,-0.12
0,0.09,-0.12,-0.3,-0.3,-1.33,0.17,0.75,1,22.95,0.7,-0.12
0,0.05,-0.07,-0.18,-0.18,-2.18,0.66,1.58,3,22.95,1.04,-0.12
0,0,-0.02,-0.04,-0.04,-2.4,0.93,1.86,3,22.95,1.04,-0.11
0,-0.02,0.01,0.04,0.04,-1.91,0.91,1.55,3,22.95,0.74,-0.1
0,-0.01,0.02,0.05,0.05,-0.86,0.6,0.71,1,22.95,0.21,-0.1
0,0.03,-0.01,-0.03,-0.03,0.5,0.06,-0.44,0,22.95,-0.41,-0.1
0,0.09,-0.06,-0.14,-0.14,1.7,-0.51,-1.53,-3,22.95,-0.91,-0.1
0,0.14,-0.12,-0.29,-0.29,2.44,-0.97,-2.24,-4,22.95,-1.16,-0.11
0,0.18,-0.17,-0.41,-0.41,2.46,-1.18,-2.37,-4,22.95,-1.07,-0.12
0,0.19,-0.19,-0.48,-0.48,1.72,-1.06,-1.85,-3,22.95,-0.66,-0.12
0,0.16,-0.18,-0.45,-0.45,0.4,-0.62,-0.77,-1,22.95,-0.02,-0.13
0,0.11,-0.14,-0.35,-0.35,-1.16,0.01,0.53,1,22.95,0.65,-0.13
0,0.03,-0.07,-0.17,-0.17,-2.54,0.7,1.77,3,22.95,1.2,-0.13
0,-0.03,0,0,0,-3.22,1.2,2.49,4,22.95,1.41,-0.12
0,-0.07,0.05,0.13,0.13,-2.91,1.33,2.4,4,22.95,1.17,-0.11
0,-0.07,0.07,0.19,0.19,-1.71,1.04,1.49,2,22.95,0.55,-0.1
0,-0.02,0.05,0.12,0.12,0.11,0.39,0.01,0,22.95,-0.28,-0.1
0,0.05,-0.01,-0.02,-0.02,1.95,-0.43,-1.61,-3,22.95,-1.08,-0.1
0,0.14,-0.1,-0.24,-0.24,3.29,-1.18,-2.86,-5,22.95,-1.58,-0.1
0,0.21,-0.17,-0.43,-0.43,3.69,-1.62,-3.36,-6,22.95,-1.62,-0.12
0,0.24,-0.23,-0.58,-0.58,3.03,-1.63,-2.96,-5,22.95,-1.2,-0.13
0,0.23,-0.24,-0.6,-0.6,1.37,-1.16,-1.68,-3,22.95,-0.38,-0.14
0,0.16,-0.2,-0.5,-0.5,-0.83,-0.32,0.14,0,22.95,0.61,-0.14
0,0.07,-0.12,-0.29,-0.29,-2.96,0.66,2.01,4,22.95,1.49,-0.14
0,-0.03,-0.01,-0.04,-0.04,-4.39,1.5,3.36,6,22.95,1.98,-0.13
0,-0.11,0.08,0.19,0.19,-4.64,1.95,3.76,7,22.95,1.93,-0.12
0,-0.14,0.13,0.33,0.33,-3.67,1.85,3.05,6,22.95,1.31,-0.1
0,-0.13,0.14,0.36,0.36,-1.75,1.27,1.51,3,22.95,0.34,-0.09
0,-0.07,0.1,0.26,0.26,0.67,0.33,-0.52,-1,22.95,-0.76,-0.09
0,0.02,0.02,0.06,0.06,2.93,-0.72,-2.49,-4,22.95,-1.68,-0.09
0,0.12,-0.08,-0.19,-0.19,4.4,-1.59,-3.86,-7,22.95,-2.16,-0.1
0,0.19,-0.16,-0.41,-0.41,4.68,-2.05,-4.25,-8,22.95,-2.08,-0.11
0,0.23,-0.22,-0.54,-0.54,3.6,-1.94,-3.48,-6,22.95,-1.42,-0.13
0,0.2,-0.22,-0.56,-0.56,1.36,-1.26,-1.72,-3,22.95,-0.32,-0.14
0,0.12,-0.17,-0.42,-0.42,-1.42,-0.16,0.63,1,22.95,0.93,-0.14
0,0.01,-0.07,-0.17,-0.17,-3.95,1.04,2.86,5,22.95,1.96,-0.14
0,-0.11,0.05,0.13,0.13,-5.52,2.01,4.36,8,22.95,2.47,-0.13
0,-0.2,0.16,0.39,0.39,-5.72,2.47,4.67,9,22.95,2.31,-0.11
0,-0.25,0.23,0.58,0.58,-4.66,2.37,3.85,7,22.95,1.57,-0.09
0,-0.25,0.26,0.64,0.64,-2.56,1.74,2.15,4,22.95,0.48,-0.07
0,-0.2,0.23,0.58,0.58,0.09,0.74,-0.07,0,22.95,-0.74,-0.07
0,-0.11,0.16,0.39,0.39,2.61,-0.4,-2.25,-4,22.95,-1.77,-0.07
0,0.01,0.05,0.12,0.12,4.49,-1.42,-3.88,-7,22.95,-2.39,-0.08
0,0.1,-0.06,-0.14,-0.14,5.17,-2.06,-4.6,-9,22.95,-2.45,-0.09
0,0.15,-0.13,-0.33,-0.33,4.32,-2.1,-4.06,-8,24.45,-1.85,-0.11
0,0.14,-0.15,-0.38,-0.38,2.22,-1.51,-2.35,-4,24.9,-0.73,-0.12
0,0.06,-0.11,-0.27,-0.27,-0.57,-0.46,-0.02,0,27.6,0.57,-0.13
0,-0.05,-0.01,-0.03,-0.03,-3.38,0.8,2.44,4,28.35,1.76,-0.12
0,-0.18,0.12,0.29,0.29,-5.33,1.92,4.28,8,30.9,2.47,-0.11
0,-0.3,0.24,0.6,0.6,-6.03,2.58,4.99,9,32.55,2.51,-0.09
0,-0.38,0.34,0.86,0.86,-5.55,2.72,4.62,9,32.7,1.97,-0.07
0,-0.41,0.4,1.01,1.01,-4,2.37,3.37,6,32.85,1.06,-0.05
0,-0.4,0.42,1.04,1.04,-1.63,1.57,1.43,2,32.85,-0.1,-0.04
0,-0.33,0.38,0.94,0.94,0.93,0.51,-0.75,-1,32.85,-1.23,-0.03
0,-0.22,0.28,0.7,0.7,3.24,-0.57,-2.67,-5,32.85,-2.06,-0.04
0,-0.11,0.17,0.41,0.41,4.76,-1.49,-4.04,-8,32.85,-2.5,-0.04
0,-0.02,0.06,0.15,0.15,4.92,-1.95,-4.34,-8,32.85,-2.32,-0.06
0,0,0,-0.01,-0.01,3.75,-1.8,-3.42,-6,32.85,-1.55,-0.07
