0,0.25,-0.25,-0.25,-0.25,-0.03,-0.17,-0.2,0,0.15,-0.01
0,0.25,-0.25,-0.25,-0.25,-0.04,-0.17,-0.18,0,1.2,0.01
0,0.25,-0.25,-0.25,-0.25,-0.04,-0.17,-0.19,0,4.2,-0.01
0,0.25,-0.25,-0.25,-0.25,-0.03,-0.17,-0.21,0,6.15,-0.01
0,0.25,-0.25,-0.25,-0.25,-0.01,-0.19,-0.25,0,6.6,-0.03
0,0.25,-0.25,-0.25,-0.25,-0.01,-0.19,-0.22,0,6.9,0
0,0.25,-0.25,-0.25,-0.25,0,-0.19,-0.22,0,7.05,0
0,0.25,-0.25,-0.25,-0.25,0.01,-0.2,-0.23,0,8.1,-0.01
0,0.25,-0.25,-0.25,-0.25,0.02,-0.21,-0.26,0,8.7,-0.02
0,0.25,-0.25,-0.25,-0.25,0,-0.21,-0.22,0,9.6,0.01
0,0.25,-0.25,-0.25,-0.25,-0.01,-0.19,-0.18,0,10.95,0.03
0,0.25,-0.25,-0.25,-0.25,0.03,-0.21,-0.28,0,11.1,-0.05
0,0.25,-0.25,-0.25,-0.25,0.04,-0.23,-0.29,0,12.3,-0.03
0,0.25,-0.25,-0.25,-0.25,0.04,-0.23,-0.26,0,13.2,0
0,0.26,-0.26,-0.26,-0.26,0.03,-0.23,-0.26,0,13.2,0.01
0,0.26,-0.26,-0.26,-0.26,0.02,-0.22,-0.24,0,13.5,0.02
0,0.26,-0.26,-0.26,-0.26,0.03,-0.23,-0.27,0,13.65,-0.01
0,0.26,-0.26,-0.26,-0.26,0.03,-0.23,-0.27,0,16.8,0
0,0.26,-0.26,-0.26,-0.26,-0.01,-0.22,-0.21,0,18.15,0.04
0,0.26,-0.26,-0.26,-0.26,-0.04,-0.18,-0.16,0,18.75,0.06
0,0.26,-0.26,-0.26,-0.26,-0.03,-0.18,-0.22,0,19.05,0
0,0.26,-0.26,-0.26,-0.26,-0.01,-0.19,-0.27,0,19.2,-0.04
0,0.26,-0.26,-0.26,-0.26,0,-0.2,-0.25,0,20.1,-0.01
0,0.26,-0.27,-0.27,-0.27,0,-0.21,-0.26,0,20.85,-0.01
0,0.25,-0.24,-0.24,-0.24,0.16,-0.23,-0.38,0,21.9,-0.11
0,0.24,-0.24,-0.24,-0.24,0.3,-0.41,-0.79,-1,22.35,-0.35
0,0.22,-0.23,-0.23,-0.23,0.23,-0.4,-0.35,0,22.5,0.09
0,0.2,-0.21,-0.21,-0.21,0.11,-0.32,-0.23,0,23.4,0.13
0,0.19,-0.2,-0.2,-0.2,-0.01,-0.19,-0.01,0,23.85,0.22
0,0.19,-0.19,-0.19,-0.19,0.04,-0.15,-0.2,0,24.6,-0.01
0,0.18,-0.18,-0.18,-0.18,0.15,-0.23,-0.45,0,24.75,-0.18
0,0.19,-0.19,-0.19,-0.19,0.19,-0.29,-0.41,0,24.75,-0.08
0,0.2,-0.19,-0.19,-0.19,0.22,-0.31,-0.4,0,24.45,-0.04
0,0.19,-0.19,-0.19,-0.19,0.22,-0.34,-0.44,0,24.3,-0.05
0,0.18,-0.19,-0.19,-0.19,0.05,-0.27,-0.12,0,24.3,0.2
0,0.18,-0.18,-0.18,-0.18,-0.19,-0.08,0.24,0,24.45,0.37
0,0.17,-0.17,-0.17,-0.17,-0.29,0.07,0.23,0,24.45,0.21
0,0.17,-0.17,-0.17,-0.17,-0.18,0.08,-0.05,0,24.45,-0.07
0,0.16,-0.17,-0.17,-0.17,-0.03,-0.07,-0.4,0,24.45,-0.28
0,0.18,-0.17,-0.17,-0.17,-0.02,-0.12,-0.19,0,24.45,-0.02
0,0.18,-0.17,-0.17,-0.17,0.13,-0.17,-0.37,0,24.45,-0.15
0,0.18,-0.19,-0.19,-0.19,0.3,-0.34,-0.73,-1,24.45,-0.33
0,0.18,-0.18,-0.18,-0.18,0.14,-0.35,-0.28,0,24.45,0.13
0,0.18,-0.18,-0.18,-0.18,-0.04,-0.17,0.12,0,24.45,0.34
0,0.17,-0.18,-0.18,-0.18,-0.11,-0.09,-0.05,0,24.45,0.09
0,0.16,-0.17,-0.17,-0.17,-0.31,0.02,0.22,0,24.45,0.25
0,0.16,-0.16,-0.16,-0.16,-0.44,0.21,0.48,0,24.45,0.32
0,0.15,-0.15,-0.15,-0.15,-0.21,0.16,-0.15,0,24.45,-0.26
0,0.15,-0.15,-0.15,-0.15,0.07,-0.08,-0.6,-1,24.45,-0.47
0,0.16,-0.15,-0.15,-0.15,0.26,-0.25,-0.58,-1,24.45,-0.27
0,0.17,-0.16,-0.16,-0.16,0.48,-0.43,-0.84,-1,24.45,-0.35
0,0.17,-0.17,-0.17,-0.17,0.44,-0.54,-0.69,-1,24.45,-0.09
0,0.17,-0.17,-0.17,-0.17,0.16,-0.38,-0.05,0,24.45,0.4
0,0.16,-0.16,-0.16,-0.16,-0.1,-0.15,0.2,0,24.45,0.41
0,0.13,-0.14,-0.14,-0.14,-0.4,0.08,0.43,0,24.45,0.41
0,0.12,-0.13,-0.13,-0.13,-0.62,0.33,0.71,1,24.45,0.43
0,0.11,-0.11,-0.11,-0.11,-0.53,0.4,0.32,0,24.45,-0.02
0,0.11,-0.11,-0.11,-0.11,-0.17,0.21,-0.31,0,24.45,-0.47
0,0.13,-0.12,-0.12,-0.12,0.31,-0.14,-0.9,-1,24.45,-0.7
0,0.14,-0.13,-0.13,-0.13,0.76,-0.55,-1.33,-2,24.45,-0.72
0,0.16,-0.15,-0.15,-0.15,0.93,-0.83,-1.29,-2,24.45,-0.4
0,0.16,-0.16,-0.16,-0.16,0.71,-0.82,-0.71,-1,24.45,0.17
0,0.15,-0.16,-0.16,-0.16,0.18,-0.5,0.16,0,24.45,0.72
0,0.12,-0.13,-0.13,-0.13,-0.49,0.01,0.93,1,24.45,0.98
0,0.09,-0.1,-0.1,-0.1,-1.01,0.55,1.38,2,24.45,0.9
0,0.07,-0.08,-0.08,-0.08,-1.13,0.83,1.13,2,24.45,0.36
0,0.07,-0.07,-0.07,-0.07,-0.73,0.73,0.27,0,24.45,-0.41
0,0.09,-0.07,-0.07,-0.07,0.01,0.26,-0.82,-1,24.45,-1.02
